timestamp,cgroup,cpu_percent,memory_mb,io_read_kbs,io_write_kbs,num_procs,sys_io_read_kbs,sys_io_write_kbs
2026-02-20T12:51:53.173,yolo.slice,0.0,0.5,0.0,0.0,0,96464.4,0.0
2026-02-20T12:51:53.173,nodejs.slice,0.0,0.1,0.0,0.0,0,96464.4,0.0
2026-02-20T12:51:54.175,yolo.slice,0.0,0.5,0.0,0.0,0,283.5,0.0
2026-02-20T12:51:54.175,nodejs.slice,0.0,0.1,0.0,0.0,0,283.5,0.0
2026-02-20T12:51:55.177,yolo.slice,0.0,0.4,0.0,0.0,0,5926.1,0.0
2026-02-20T12:51:55.177,nodejs.slice,0.0,0.1,0.0,0.0,0,5926.1,0.0
2026-02-20T12:51:56.178,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,59.9
2026-02-20T12:51:56.178,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,59.9
2026-02-20T12:51:57.179,yolo.slice,0.0,0.4,0.0,0.0,0,59.9,0.0
2026-02-20T12:51:57.179,nodejs.slice,0.0,0.1,0.0,0.0,0,59.9,0.0
2026-02-20T12:51:58.181,yolo.slice,0.0,0.4,0.0,0.0,0,4.0,0.0
2026-02-20T12:51:58.181,nodejs.slice,0.0,0.1,0.0,0.0,0,4.0,0.0
2026-02-20T12:51:59.183,yolo.slice,0.0,0.4,0.0,0.0,0,4.0,8.0
2026-02-20T12:51:59.183,nodejs.slice,0.0,0.1,0.0,0.0,0,4.0,8.0
2026-02-20T12:52:00.185,yolo.slice,0.0,0.4,0.0,0.0,0,119.8,167.7
2026-02-20T12:52:00.185,nodejs.slice,0.0,0.1,0.0,0.0,0,119.8,167.7
2026-02-20T12:52:01.186,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:01.186,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:02.195,yolo.slice,0.0,0.4,0.0,0.0,0,384.5,99.1
2026-02-20T12:52:02.195,nodejs.slice,0.0,0.1,0.0,0.0,0,384.5,99.1
2026-02-20T12:52:03.197,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:03.197,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:04.199,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,8.0
2026-02-20T12:52:04.199,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,8.0
2026-02-20T12:52:05.201,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,111.8
2026-02-20T12:52:05.201,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,111.8
2026-02-20T12:52:06.203,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:06.203,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:07.212,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,31.7
2026-02-20T12:52:07.212,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,31.7
2026-02-20T12:52:08.215,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:08.215,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:09.215,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:09.215,nodejs.slice,0.0,0.1,0.0,0.0,0,0.0,0.0
2026-02-20T12:52:10.217,yolo.slice,0.0,0.4,0.0,0.0,0,0.0,8.0
