timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T01:30:04.188,0.1,0.0,2.46,0.23,0.00,7.01,7.01,25,0,406,0.0,0.0,9.9,3605,1116,900,901,901,901,900,1510,1026,901,900,2812,900,900,901,901
2026-02-16T01:30:05.528,0.2,0.0,2.79,0.22,0.00,6.91,6.91,25,0,406,0.0,9.0,9.9,3600,1515,900,901,1224,901,901,986,1217,900,901,3274,901,900,900,901
2026-02-16T01:30:06.884,0.1,0.0,2.55,0.31,0.00,6.94,6.94,25,0,406,0.0,0.0,9.9,3605,3364,900,3267,901,900,900,1665,1161,901,901,900,901,901,900,901
2026-02-16T01:30:08.240,0.2,0.0,2.71,0.33,0.00,7.01,7.01,25,0,406,0.0,2.9,9.9,3600,1507,901,901,1576,901,3205,901,1223,901,901,901,900,900,901,901
2026-02-16T01:30:09.600,0.1,0.0,2.63,0.33,0.00,7.40,7.40,25,0,406,0.0,0.0,9.9,2998,1615,900,901,900,900,900,901,901,900,901,2327,901,900,901,901
2026-02-16T01:30:10.956,0.2,0.0,2.65,0.33,0.00,6.87,6.87,25,0,406,0.0,0.0,9.9,3600,1406,900,3100,1522,901,901,1656,1336,901,901,900,900,900,900,901
2026-02-16T01:30:12.316,0.1,0.0,2.72,0.32,0.00,6.94,6.94,25,0,406,0.0,8.8,9.9,3600,1451,900,901,1203,901,901,1571,1190,900,901,3121,901,900,901,901
2026-02-16T01:30:13.676,0.1,0.0,2.68,0.33,0.00,6.96,6.96,25,0,406,0.0,2.9,9.9,3600,1279,900,3100,901,900,901,901,1181,901,901,900,900,900,900,901
2026-02-16T01:30:15.036,0.2,0.0,2.57,0.30,0.00,6.97,6.97,25,0,406,0.0,0.0,9.9,3600,1436,900,901,900,901,901,1651,1314,901,901,3120,900,900,901,901
2026-02-16T01:30:16.396,0.2,0.0,2.66,0.31,0.00,7.18,7.18,25,0,406,0.0,0.0,9.9,3605,2921,900,901,900,900,1574,1651,1570,901,901,2984,900,900,901,901
2026-02-16T01:30:17.748,0.1,0.0,2.73,0.30,0.00,7.51,7.51,25,0,406,0.0,11.8,9.9,3600,2132,900,900,919,901,1575,900,1084,901,902,2774,901,900,901,900
2026-02-16T01:30:19.104,0.1,0.0,3.17,0.34,0.00,6.88,6.88,25,0,406,0.0,23.6,9.9,3595,1351,900,900,1140,901,901,1648,900,900,901,2719,901,900,901,901
2026-02-16T01:30:20.465,0.1,0.0,4.01,0.28,0.00,6.88,6.88,25,0,406,0.0,0.0,9.9,3600,1568,900,3150,901,901,901,1588,1571,901,901,901,901,900,901,901
2026-02-16T01:30:21.824,0.2,0.0,3.32,0.28,0.00,6.79,6.79,25,0,406,0.0,50.0,9.9,3594,1662,900,901,901,900,1594,901,901,901,901,2665,900,900,901,901
2026-02-16T01:30:23.184,0.1,0.2,2.58,0.24,0.00,7.03,7.03,25,0,406,0.0,82.5,9.9,2125,1803,900,901,900,901,901,1596,901,901,900,2503,901,900,901,901
2026-02-16T01:30:24.540,0.1,0.0,2.54,0.22,0.00,7.53,7.53,25,0,406,0.0,0.0,9.9,3600,1329,900,901,1252,901,901,1622,1280,901,901,3178,901,900,901,901
2026-02-16T01:30:25.900,0.5,0.0,2.62,0.30,0.00,6.84,6.84,25,0,406,0.0,0.0,9.9,3557,1598,900,3217,901,901,1633,1650,1619,901,901,900,900,900,901,901
2026-02-16T01:30:27.260,0.1,0.0,2.54,0.25,0.00,6.89,6.89,25,0,406,0.0,0.0,9.9,3600,2341,900,901,1132,901,901,1607,900,900,901,3110,901,900,901,901
2026-02-16T01:30:28.620,0.1,0.0,2.32,0.19,0.00,6.96,6.96,25,0,406,0.0,0.0,9.9,3600,1334,944,901,1073,900,901,1687,1377,901,900,2657,900,900,900,901
2026-02-16T01:30:29.976,0.1,0.0,2.30,0.18,0.00,6.86,6.86,25,0,406,0.0,26.5,9.9,3600,1351,900,901,1304,901,942,901,901,901,901,2640,901,900,901,901
2026-02-16T01:30:31.337,0.2,0.0,2.19,0.18,0.00,7.57,7.57,25,0,406,0.0,0.0,9.9,3600,3600,940,1088,900,901,901,1607,900,999,898,3144,901,900,901,901
2026-02-16T01:30:32.696,0.1,0.1,2.35,0.26,0.00,7.10,7.10,25,0,406,0.0,53.0,9.9,3605,1532,900,901,901,901,901,1643,901,900,901,2793,901,900,901,901
2026-02-16T01:30:34.052,0.2,0.0,2.29,0.23,0.00,7.02,7.02,25,0,406,0.0,0.0,9.9,3600,3107,900,901,901,1475,901,1537,1524,901,901,3024,901,901,901,901
2026-02-16T01:30:35.412,0.2,0.0,2.40,0.28,0.00,6.81,6.81,25,0,406,0.0,2.9,9.9,3605,976,900,901,901,1615,900,984,1281,901,901,3260,900,901,901,901
2026-02-16T01:30:36.768,0.1,0.0,2.61,0.31,0.00,6.86,6.86,25,0,406,0.0,8.8,9.9,3595,1753,900,901,967,900,900,1593,1361,901,901,3257,901,900,901,901
2026-02-16T01:30:38.124,0.1,0.0,2.59,0.31,0.00,7.06,7.06,25,0,406,0.0,0.0,9.9,3606,1900,900,900,901,901,900,1701,1420,901,901,3210,900,901,901,901
2026-02-16T01:30:39.480,0.1,0.0,2.73,0.33,0.00,6.91,6.91,25,0,406,0.0,0.0,9.9,3600,1436,900,901,901,901,900,901,1133,901,900,3222,901,901,901,901
2026-02-16T01:30:40.836,0.1,0.0,2.74,0.32,0.00,6.85,6.85,25,0,406,0.0,2.9,9.9,3600,1467,900,901,901,901,900,1646,1455,901,901,3233,900,900,901,901
2026-02-16T01:30:42.192,0.1,0.0,2.63,0.33,0.00,6.92,6.92,25,0,406,0.0,0.0,9.9,3600,1482,900,901,901,901,900,1648,1350,901,901,3215,901,901,901,900
2026-02-16T01:30:43.548,0.1,0.0,2.77,0.35,0.00,6.83,6.83,25,0,406,0.0,8.8,9.9,3600,1803,900,901,1371,1403,900,901,1319,901,901,2839,900,900,900,901
2026-02-16T01:30:44.908,0.2,0.0,2.67,0.31,0.00,7.01,7.01,25,0,406,0.0,2.9,9.9,3600,1433,900,901,901,901,900,1677,1170,900,901,2598,901,900,901,900
2026-02-16T01:30:46.264,0.2,0.0,2.64,0.32,0.00,7.28,7.28,25,0,406,0.0,0.0,9.9,3600,1759,900,901,1604,901,900,1717,1598,901,900,3088,901,897,901,901
2026-02-16T01:30:47.624,0.1,0.0,2.70,0.31,0.00,6.84,6.84,25,0,406,0.0,0.0,9.9,3595,1488,900,900,1374,900,901,1559,1376,901,901,3149,901,900,901,901
2026-02-16T01:30:48.984,0.2,0.0,2.65,0.31,0.00,6.80,6.80,25,0,406,0.0,0.0,9.9,3600,1131,900,901,1375,901,1586,1626,1328,901,900,3277,900,900,901,900
2026-02-16T01:30:50.341,0.1,0.0,2.70,0.34,0.00,6.92,6.92,25,0,406,0.0,11.8,9.9,3605,1466,900,901,1203,901,901,1606,1195,901,901,2507,901,900,901,901
2026-02-16T01:30:51.700,0.2,0.0,2.68,0.29,0.00,6.83,6.83,25,0,406,0.0,0.0,9.9,3600,1743,900,901,1111,901,901,1543,1537,901,901,3056,900,900,901,901
2026-02-16T01:30:53.056,0.1,0.0,2.50,0.28,0.00,7.28,7.28,25,0,406,0.0,0.0,9.9,3600,1364,900,900,900,900,900,901,901,900,901,3285,901,900,901,900
2026-02-16T01:30:54.416,0.1,0.0,2.66,0.30,0.00,6.93,6.93,25,0,406,0.0,20.6,9.9,3600,1369,900,3130,1454,900,901,1630,1347,901,901,901,901,900,901,900
2026-02-16T01:30:55.776,0.2,0.0,2.57,0.27,0.00,6.81,6.81,25,0,406,0.0,8.8,9.9,3600,1443,900,901,901,901,901,1072,1351,900,900,3237,901,898,901,901
2026-02-16T01:30:57.132,0.2,0.0,2.52,0.25,0.00,6.80,6.80,25,0,406,0.0,2.9,9.9,3600,1661,900,901,901,901,901,900,900,901,901,3290,901,900,901,901
2026-02-16T01:30:58.488,0.1,0.0,2.50,0.25,0.00,6.89,6.89,25,0,406,0.0,0.0,9.9,3600,1662,900,901,1428,901,1531,901,901,901,900,3242,901,900,901,900
2026-02-16T01:30:59.848,0.1,0.0,3.11,0.28,0.00,7.06,7.06,25,0,406,0.0,0.0,9.9,3605,2341,900,901,901,1465,3600,1695,1876,900,901,3170,1487,900,1651,936
2026-02-16T01:31:01.208,0.3,0.0,2.60,0.35,0.00,7.50,7.50,25,0,336,0.0,0.0,10.1,3600,1264,900,901,1437,901,1614,1643,901,901,901,3130,901,900,900,901
2026-02-16T01:31:02.565,0.2,0.0,2.56,0.27,0.00,6.86,6.86,25,0,336,0.0,88.3,10.1,3594,3605,900,900,900,900,901,1662,1550,901,901,3159,900,900,901,900
2026-02-16T01:31:03.924,0.2,0.0,2.39,0.23,0.00,6.89,6.89,25,0,336,0.0,0.0,10.1,3600,3600,900,900,901,899,901,1619,900,900,900,3181,901,900,901,901
2026-02-16T01:31:05.280,0.1,0.0,2.33,0.23,0.00,6.85,6.85,25,0,336,0.0,0.0,10.1,3600,3595,3596,900,946,953,901,1623,1559,900,901,901,3172,900,901,900
2026-02-16T01:31:06.640,0.2,0.0,2.22,0.19,0.00,7.01,7.01,25,0,336,0.0,2.9,10.1,3600,1346,1608,900,3126,901,901,1727,1068,901,901,900,900,900,901,900
2026-02-16T01:31:07.996,0.1,0.0,2.34,0.22,0.00,6.89,6.89,25,0,336,0.0,8.8,10.1,3439,1330,927,1559,901,900,1464,901,943,901,901,901,3074,900,900,901
2026-02-16T01:31:09.352,0.1,0.0,2.47,0.24,0.00,6.89,6.89,25,0,336,0.0,0.0,10.1,3600,1774,900,901,901,900,901,1651,900,901,901,2551,901,900,901,901
2026-02-16T01:31:10.712,0.3,0.0,2.70,0.21,0.00,6.90,6.90,25,0,336,0.0,0.0,10.1,3605,1547,900,900,1592,901,901,1664,901,901,900,2951,901,900,901,901
2026-02-16T01:31:12.072,0.1,0.0,2.39,0.23,0.00,6.86,6.86,25,0,336,0.0,26.5,10.1,3202,1216,900,901,901,900,901,901,901,901,901,3033,900,900,901,901
2026-02-16T01:31:13.432,0.2,0.0,2.60,0.26,0.00,7.12,7.12,25,0,336,0.0,59.0,10.1,2569,2235,900,901,901,900,901,901,901,901,900,2377,900,900,900,901
2026-02-16T01:31:14.788,0.1,0.0,2.45,0.25,0.00,7.55,7.55,25,0,336,0.0,0.0,10.1,3605,1533,900,900,901,901,901,1617,901,901,900,3206,901,900,900,900
2026-02-16T01:31:16.144,0.1,0.0,2.59,0.32,0.00,6.87,6.87,25,0,336,0.0,0.0,10.1,3600,3308,900,900,901,900,901,901,901,901,900,3221,901,900,901,900
2026-02-16T01:31:17.500,0.2,0.0,2.69,0.31,0.00,6.86,6.86,25,0,336,0.0,0.0,10.1,3600,1366,900,900,901,901,901,901,1099,900,900,2591,901,900,901,901
2026-02-16T01:31:18.856,0.1,0.0,2.85,0.33,0.00,6.94,6.94,25,0,336,0.0,11.8,10.1,3600,1139,900,901,901,901,900,1606,901,900,901,3132,901,900,901,901
2026-02-16T01:31:20.220,0.2,0.0,2.88,0.38,0.00,6.90,6.90,25,0,336,0.0,0.0,10.1,3600,1647,900,901,1386,900,901,900,900,901,901,3153,901,900,901,901
2026-02-16T01:31:21.580,0.2,0.0,3.38,0.29,0.00,7.28,7.28,25,0,336,0.0,0.0,10.1,3600,1333,900,901,901,901,901,1361,1333,901,901,2711,901,900,901,901
2026-02-16T01:31:22.936,0.1,0.0,2.61,0.32,0.00,6.98,6.98,25,0,336,0.0,0.0,10.1,3600,1754,900,901,900,901,900,1677,900,900,901,3094,900,900,901,900
2026-02-16T01:31:24.292,0.1,0.0,2.75,0.34,0.00,6.89,6.89,25,0,336,0.0,2.9,10.1,3600,1506,900,1227,900,900,1320,901,900,901,901,2575,901,900,901,901
2026-02-16T01:31:25.652,0.2,0.0,2.72,0.32,0.00,6.84,6.84,25,0,336,0.0,32.3,10.1,3600,2002,900,901,1446,901,901,1577,1048,901,901,2800,901,900,901,901
2026-02-16T01:31:27.012,0.1,0.0,2.82,0.34,0.00,6.89,6.89,25,0,336,0.0,0.0,10.1,3600,3600,900,901,901,901,901,1695,901,901,900,2610,901,900,901,900
2026-02-16T01:31:28.368,0.1,0.0,2.56,0.31,0.00,7.39,7.39,25,0,336,0.0,0.0,10.1,3548,1119,900,901,901,901,900,900,967,901,900,2308,901,900,900,901
2026-02-16T01:31:29.724,0.2,0.0,2.64,0.30,0.00,6.83,6.83,25,0,336,0.0,2.9,10.1,3595,2820,951,900,901,901,900,1596,1297,901,901,901,3122,900,901,901
2026-02-16T01:31:31.080,0.2,0.0,2.71,0.31,0.00,6.87,6.87,25,0,336,0.0,0.0,10.1,3600,1660,1439,904,901,900,3236,1305,1266,900,901,900,901,901,901,900
2026-02-16T01:31:32.436,0.1,0.0,2.82,0.32,0.00,6.96,6.96,25,0,336,0.0,76.8,10.1,3600,1200,901,900,901,900,901,1599,1209,900,901,900,2925,900,901,901
2026-02-16T01:31:33.792,0.2,0.0,2.64,0.30,0.00,6.86,6.86,25,0,336,0.0,2.9,10.1,3600,1048,901,900,900,991,901,901,979,900,901,901,2668,900,900,901
2026-02-16T01:31:35.152,0.1,0.0,2.71,0.31,0.00,7.03,7.03,25,0,336,0.0,0.0,10.1,3595,1437,900,901,1333,901,900,1627,1367,901,901,3130,901,901,901,901
2026-02-16T01:31:36.508,0.2,0.0,2.73,0.33,0.00,7.26,7.26,25,0,336,0.0,0.0,10.1,3605,1354,900,1108,900,901,900,1670,901,901,901,2456,901,901,901,901
2026-02-16T01:31:37.864,0.1,0.0,3.21,0.30,0.00,6.87,6.87,25,0,336,0.0,8.8,10.1,3600,1361,905,901,900,1379,1386,901,969,900,901,900,3119,900,900,901
2026-02-16T01:31:39.224,0.1,0.0,2.69,0.32,0.00,6.81,6.81,25,0,336,0.0,5.9,10.1,3600,1327,900,900,3084,901,900,1661,1317,901,901,900,901,900,901,901
2026-02-16T01:31:40.581,0.2,0.0,2.71,0.29,0.00,6.76,6.76,25,0,336,0.0,0.0,10.1,3600,1309,951,900,901,901,900,1603,1102,901,900,900,2446,901,900,901
2026-02-16T01:31:41.940,0.2,0.0,2.58,0.25,0.00,6.90,6.90,25,0,336,0.0,0.0,10.1,3496,2536,900,901,1255,901,901,901,900,901,901,2292,901,901,901,901
2026-02-16T01:31:43.296,0.1,0.0,2.60,0.24,0.00,7.23,7.23,25,0,336,0.0,0.0,10.1,3600,1780,900,901,976,1689,901,1650,1563,901,901,3084,901,900,901,901
2026-02-16T01:31:44.657,0.1,0.0,2.45,0.22,0.00,6.90,6.90,25,0,336,0.0,14.7,10.1,3605,1068,900,901,900,901,901,1592,1119,901,900,2896,900,901,901,901
2026-02-16T01:31:46.016,0.2,0.0,2.52,0.23,0.00,6.76,6.76,25,0,336,0.0,2.9,10.1,3594,3600,900,3085,901,1547,901,901,901,901,900,901,900,900,900,901
2026-02-16T01:31:47.376,0.2,0.0,2.45,0.25,0.00,6.76,6.76,25,0,336,0.0,0.0,10.1,3600,2637,900,901,900,900,901,1664,977,901,901,3227,900,900,900,901
2026-02-16T01:31:48.732,0.1,0.0,2.50,0.28,0.00,6.81,6.81,25,0,336,0.0,0.0,10.1,3600,1662,900,901,901,901,900,1646,1283,901,901,3278,900,901,901,901
2026-02-16T01:31:50.089,0.1,0.0,2.67,0.31,0.00,7.16,7.16,25,0,336,0.0,0.0,10.1,3248,1702,924,950,901,901,901,1624,900,901,900,900,2764,901,901,901
2026-02-16T01:31:51.449,0.1,0.0,2.59,0.27,0.00,6.89,6.89,25,0,336,0.0,11.8,10.1,3594,988,900,900,1301,900,901,901,901,901,901,2807,900,901,901,901
2026-02-16T01:31:52.804,0.2,0.0,2.55,0.27,0.00,6.91,6.91,25,0,336,0.0,0.0,10.1,3600,1405,900,900,1320,900,901,1659,900,901,901,891,2443,901,900,901
2026-02-16T01:31:54.160,0.2,0.0,2.92,0.23,0.00,6.92,6.92,25,0,336,0.0,0.0,10.1,3600,1550,900,900,901,901,901,1547,901,901,901,900,3204,901,901,901
2026-02-16T01:31:55.520,0.1,0.0,2.34,0.21,0.00,6.83,6.83,25,0,336,0.0,0.0,10.1,3600,2067,900,901,2904,901,900,901,901,901,901,900,901,900,901,901
2026-02-16T01:31:56.876,0.2,0.0,2.45,0.21,0.00,7.01,7.01,25,0,336,0.0,85.5,10.1,3600,2157,900,901,2913,947,900,1650,1147,901,901,900,901,901,901,901
2026-02-16T01:31:58.233,0.1,0.0,2.23,0.18,0.00,6.79,6.79,25,0,336,0.0,0.0,10.1,2737,2125,900,901,1006,900,901,1471,1034,901,901,900,2608,901,901,901
2026-02-16T01:31:59.581,0.1,0.0,2.16,0.17,0.00,6.81,6.81,25,0,336,0.0,0.0,10.1,2818,1224,900,901,901,901,901,901,989,901,901,900,2589,901,900,901
2026-02-16T01:32:00.928,0.1,0.0,2.23,0.19,0.00,7.08,7.08,25,0,336,0.0,2.9,10.1,1129,1726,1174,900,901,900,901,1736,1586,1276,901,900,2845,901,900,901
2026-02-16T01:32:02.289,0.1,0.0,2.36,0.19,0.00,6.80,6.80,25,0,336,0.0,20.9,10.1,3605,1410,900,901,900,901,901,1611,1347,900,901,900,3108,900,901,901
2026-02-16T01:32:03.648,0.1,0.0,2.38,0.23,0.00,6.94,6.94,25,0,336,0.0,8.8,10.1,3595,1324,903,901,3231,901,901,1562,1365,901,901,900,901,901,901,901
2026-02-16T01:32:05.004,0.1,0.0,2.24,0.22,0.00,7.25,7.25,25,0,336,0.0,0.0,10.1,3600,2010,900,901,901,901,901,901,1007,900,901,900,3094,900,901,901
2026-02-16T01:32:06.364,0.2,0.0,2.27,0.23,0.00,6.80,6.80,25,0,336,0.0,2.9,10.1,3600,1404,900,901,3059,900,901,901,1190,901,901,900,901,901,901,901
2026-02-16T01:32:07.724,0.2,0.0,2.42,0.24,0.00,6.87,6.87,25,0,336,0.0,0.0,10.1,3600,1672,955,901,901,3216,1301,1537,1288,973,901,900,901,900,901,901
2026-02-16T01:32:09.081,0.2,0.0,2.34,0.25,0.00,6.90,6.90,25,0,336,0.0,0.0,10.1,3600,1525,939,901,3241,1079,1046,900,901,900,901,900,901,900,900,901
2026-02-16T01:32:10.436,0.2,0.0,2.45,0.30,0.00,6.82,6.82,25,0,336,0.0,8.8,10.1,3600,1680,937,913,900,900,900,900,1608,901,901,901,3212,900,901,901
2026-02-16T01:32:11.796,0.2,0.0,2.39,0.28,0.00,7.34,7.34,25,0,336,0.0,0.0,10.1,3595,1611,900,901,900,1570,900,901,1274,900,901,2839,901,901,901,900
2026-02-16T01:32:13.153,0.2,0.0,2.59,0.32,0.00,6.99,6.99,25,0,336,0.0,3.0,10.1,3600,1079,901,901,901,901,901,901,900,900,901,900,3201,901,901,901
2026-02-16T01:32:14.508,0.2,0.0,2.61,0.34,0.00,6.85,6.85,25,0,336,0.0,0.0,10.1,3429,1590,900,901,901,901,901,901,1289,901,901,901,2662,901,901,901
2026-02-16T01:32:15.864,0.1,0.0,3.11,0.28,0.00,6.82,6.82,25,0,336,0.0,0.0,10.1,3602,1473,900,901,901,1196,900,901,901,901,901,900,3188,900,900,901
2026-02-16T01:32:17.224,0.2,0.0,2.55,0.29,0.00,6.90,6.90,25,0,336,0.0,23.6,10.1,3600,2562,900,901,900,900,1534,901,900,901,900,900,3198,901,901,901
2026-02-16T01:32:18.580,0.1,0.0,2.77,0.33,0.00,7.30,7.30,25,0,336,0.0,62.1,10.1,3595,1555,910,901,901,901,1557,900,1274,900,901,900,3269,901,900,900
2026-02-16T01:32:19.932,0.1,0.0,2.63,0.33,0.00,6.92,6.92,25,0,336,0.0,0.0,10.1,3600,1538,900,901,900,901,936,1677,900,901,901,2815,901,900,900,900
2026-02-16T01:32:21.288,0.2,0.0,2.77,0.36,0.00,6.86,6.86,25,0,336,0.0,0.0,10.1,3600,1861,900,901,901,900,900,1030,1383,901,901,900,3189,900,901,901
2026-02-16T01:32:22.644,0.2,0.0,2.79,0.33,0.00,6.89,6.89,25,0,336,0.0,29.5,10.1,3595,1903,900,901,901,901,1559,901,947,901,901,900,2440,901,901,901
2026-02-16T01:32:24.004,0.2,0.0,2.82,0.31,0.00,6.84,6.84,25,0,336,0.0,2.9,10.1,3600,1691,1596,900,2702,901,901,901,989,901,901,900,901,901,901,901
2026-02-16T01:32:25.360,0.1,0.0,2.57,0.31,0.00,7.03,7.03,25,0,336,0.0,0.0,10.1,3600,1372,900,900,901,1053,901,1613,1104,901,900,900,2446,901,900,901
2026-02-16T01:32:26.716,0.1,0.0,2.66,0.30,0.00,7.23,7.23,25,0,336,0.0,0.0,10.1,3600,1331,900,900,900,900,912,901,1343,900,901,3096,901,901,901,901
2026-02-16T01:32:28.076,0.2,0.0,2.61,0.34,0.00,6.84,6.84,25,0,336,0.0,2.9,10.1,3600,1362,901,900,900,901,901,1340,900,900,901,900,901,2644,901,901
2026-02-16T01:32:29.436,0.1,0.0,2.80,0.32,0.00,6.87,6.87,25,0,336,0.0,23.5,10.1,3600,1524,1603,900,900,900,901,1605,900,901,901,901,900,3191,901,901
2026-02-16T01:32:30.792,0.2,0.0,2.75,0.35,0.00,6.85,6.85,25,0,336,0.0,0.0,10.1,3598,1545,900,900,3126,901,901,1550,901,901,901,900,900,901,900,901
2026-02-16T01:32:32.152,0.2,0.0,3.28,0.33,0.00,7.01,7.01,25,0,336,0.0,50.1,10.1,3600,1084,900,900,3247,901,901,1654,900,901,901,901,901,900,900,901
2026-02-16T01:32:33.508,0.1,0.0,2.69,0.33,0.00,7.30,7.30,25,0,336,0.0,35.3,10.1,3600,1511,900,900,2832,901,901,1629,901,900,901,901,901,900,901,901
2026-02-16T01:32:34.868,0.2,0.0,2.70,0.33,0.00,6.98,6.98,25,0,336,0.0,0.0,10.1,3595,1301,900,900,901,901,900,1829,950,900,900,900,3093,900,901,901
2026-02-16T01:32:36.228,0.1,0.0,2.74,0.34,0.00,6.87,6.87,25,0,336,0.0,8.8,10.1,3595,1636,939,900,900,900,901,1597,1276,901,900,901,3214,901,900,901
2026-02-16T01:32:37.585,0.2,0.0,2.67,0.34,0.00,6.88,6.88,25,0,336,0.0,0.0,10.1,3600,3342,903,900,901,901,901,901,901,901,901,900,3191,901,901,901
2026-02-16T01:32:38.940,0.1,0.0,2.61,0.34,0.00,6.99,6.99,25,0,336,0.0,0.0,10.1,3600,1617,900,900,900,900,901,1570,900,900,901,901,3164,901,900,901
2026-02-16T01:32:40.296,0.1,0.0,2.73,0.33,0.00,7.31,7.31,25,0,336,0.0,2.9,10.1,3600,2271,909,900,901,1524,901,1562,1176,901,901,901,3189,901,901,901
2026-02-16T01:32:41.656,0.1,0.0,2.70,0.32,0.00,7.15,7.15,25,0,336,0.0,0.0,10.1,3600,1543,900,900,900,966,901,901,1217,901,900,901,3035,901,901,901
2026-02-16T01:32:43.012,0.2,0.0,2.64,0.33,0.00,7.06,7.06,25,0,336,0.0,8.9,10.1,3605,2580,900,900,901,901,901,1619,900,901,901,900,3219,900,900,901
2026-02-16T01:32:44.368,0.2,0.0,2.70,0.32,0.00,6.93,6.93,25,0,336,0.0,0.0,10.1,3600,1354,939,900,901,901,901,1717,1305,901,901,900,2872,900,901,901
2026-02-16T01:32:45.728,0.1,0.0,2.73,0.31,0.00,6.93,6.93,25,0,336,0.0,2.9,10.1,3605,1547,900,900,901,901,901,1554,901,900,901,901,2529,901,900,901
2026-02-16T01:32:47.085,0.1,0.0,3.05,0.27,0.00,7.01,7.01,25,0,336,0.0,0.0,10.1,3555,1229,1268,900,900,901,1557,1619,939,901,901,901,900,2928,901,901
2026-02-16T01:32:48.440,0.3,0.0,3.31,0.37,0.00,6.82,6.82,25,0,336,0.0,0.0,10.1,3595,1372,1547,900,900,900,1354,1618,1366,901,901,901,901,3073,900,901
2026-02-16T01:32:49.800,0.2,0.0,3.70,0.34,0.00,6.84,6.84,25,0,336,0.0,11.8,10.1,3595,1128,901,1509,900,2931,1216,901,1019,900,900,901,901,901,900,901
