timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:42:30.097,0.1,0.0,2.74,0.36,0.00,6.87,6.87,24,0,256,0.0,14.7,5.4,3600,1249,901,901,949,900,2957,901,901,901,901,901,900,901,900,901
2026-02-16T02:42:31.453,0.2,0.0,2.54,0.31,0.00,6.74,6.74,25,0,256,0.0,0.0,5.4,3606,1151,1204,901,901,900,3136,1210,901,900,901,901,901,901,901,900
2026-02-16T02:42:32.813,0.1,0.0,2.63,0.33,0.00,6.76,6.76,24,0,256,0.0,0.0,5.4,3600,1366,901,901,901,900,3240,900,1364,901,900,900,901,900,901,900
2026-02-16T02:42:34.169,0.2,0.0,2.64,0.32,0.00,6.86,6.86,25,0,256,0.0,2.9,5.4,3259,1012,901,901,901,900,2725,901,900,901,901,901,901,900,901,900
2026-02-16T02:42:35.529,0.1,0.1,2.70,0.30,0.00,7.39,7.39,25,0,256,0.0,8.8,5.4,3605,1262,900,901,900,901,1235,901,1228,901,3073,901,901,900,901,900
2026-02-16T02:42:36.889,0.2,0.0,2.59,0.34,0.00,6.89,6.89,25,0,256,0.0,8.8,5.4,3595,1121,900,900,900,901,1641,900,1295,900,3212,901,901,900,901,900
2026-02-16T02:42:38.245,0.2,0.0,2.60,0.32,0.00,6.84,6.84,25,0,256,0.0,58.9,5.4,3600,989,2657,1183,900,901,1694,901,901,901,900,901,901,900,900,900
2026-02-16T02:42:39.605,0.1,0.0,2.59,0.31,0.00,6.79,6.79,25,0,256,0.0,0.0,5.4,3606,1266,900,908,900,901,1508,901,1328,901,3209,901,901,900,900,901
2026-02-16T02:42:40.961,0.1,0.0,2.47,0.29,0.00,6.86,6.86,25,0,256,0.0,0.0,5.4,3600,1073,900,910,1175,901,901,901,901,901,2870,901,901,900,901,901
2026-02-16T02:42:42.321,0.2,0.0,2.67,0.33,0.00,7.04,7.04,25,0,256,0.0,23.6,5.4,3595,1132,900,956,900,901,1635,901,901,900,2818,900,901,900,901,901
