timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu0_power_w,gpu0_temp_c,gpu0_util_pct,gpu0_mem_used_mb,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-16T02:31:12.033,0.1,0.0,2.59,0.22,0.00,6.80,6.80,25,0,256,0.0,0.0,5.4,3007,1397,901,901,900,900,900,900,900,900,901,901,901,900,901,3128
2026-02-16T02:31:13.390,0.1,0.0,2.65,0.26,0.00,6.70,6.70,25,0,256,0.0,0.0,5.4,3236,1329,901,1604,901,900,1784,901,1345,901,900,901,901,900,901,2908
2026-02-16T02:31:14.750,0.2,0.0,2.56,0.24,0.00,7.21,7.21,25,0,256,0.0,2.9,5.4,3595,1230,1040,1501,1496,900,3077,901,1089,901,898,901,901,900,901,900
2026-02-16T02:31:16.109,0.1,0.0,2.85,0.26,0.00,6.88,6.88,25,0,256,0.0,8.8,5.4,3165,1284,900,900,901,900,900,2678,901,901,901,901,901,901,901,900
2026-02-16T02:31:17.469,0.2,0.0,2.51,0.22,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,3507,1608,1588,901,901,901,900,901,1533,900,900,900,900,900,901,3181
2026-02-16T02:31:18.830,0.1,0.0,2.68,0.28,0.00,6.76,6.76,25,0,256,0.0,0.0,5.4,2747,1701,1155,1538,981,900,900,3231,967,901,900,901,901,901,901,901
2026-02-16T02:31:20.185,0.1,0.0,2.71,0.29,0.00,6.80,6.80,25,0,256,0.0,2.9,5.4,3421,2374,901,993,900,900,900,901,900,900,901,901,901,901,900,3022
2026-02-16T02:31:21.546,0.2,0.0,2.99,0.30,0.00,7.09,7.09,25,0,256,0.0,8.9,5.4,3291,2957,900,901,901,900,900,900,1458,901,901,900,901,901,901,3306
2026-02-16T02:31:22.902,0.1,0.0,2.68,0.30,0.00,6.83,6.83,25,0,256,0.0,0.0,5.4,3158,1429,901,901,901,901,900,2813,1212,901,901,900,900,901,901,901
2026-02-16T02:31:24.257,0.1,0.0,2.68,0.27,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,3559,1744,1570,901,1588,1524,900,901,901,900,901,900,900,901,901,3174
2026-02-16T02:31:25.618,0.2,0.0,2.81,0.34,0.00,6.91,6.91,25,0,256,0.0,0.0,5.4,3151,1642,900,901,3596,901,900,2925,901,901,900,900,901,901,901,901
2026-02-16T02:31:26.977,0.1,0.0,2.78,0.31,0.00,6.80,6.80,25,0,256,0.0,5.9,5.4,2976,1245,900,1533,901,900,900,901,901,901,897,901,901,900,901,3109
2026-02-16T02:31:28.338,0.2,0.0,2.84,0.31,0.00,7.13,7.13,25,0,256,0.0,14.7,5.4,3600,1587,901,1509,900,900,2762,900,1478,900,901,901,900,901,901,901
2026-02-16T02:31:29.693,0.1,0.0,2.70,0.30,0.00,7.34,7.34,25,0,256,0.0,0.0,5.4,2621,1371,1384,1596,900,900,900,3234,901,900,901,900,901,901,901,901
2026-02-16T02:31:31.049,0.1,0.0,2.81,0.32,0.00,6.83,6.83,25,0,256,0.0,0.0,5.4,3331,1196,901,1533,900,900,900,2881,901,901,901,900,901,901,901,900
2026-02-16T02:31:32.409,0.1,0.0,2.77,0.30,0.00,6.83,6.83,25,0,256,0.0,2.9,5.4,3040,1823,901,900,901,901,900,2641,1132,901,901,901,900,901,900,900
2026-02-16T02:31:33.769,0.2,0.0,2.93,0.31,0.00,6.69,6.69,25,0,256,0.0,8.8,5.4,3309,1486,901,901,900,900,900,3164,901,901,900,901,901,901,900,901
2026-02-16T02:31:35.129,0.2,0.0,2.89,0.35,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3235,1427,901,1575,900,900,900,2849,901,901,901,901,901,901,901,901
2026-02-16T02:31:36.485,0.2,0.0,2.72,0.30,0.00,7.04,7.04,25,0,256,0.0,2.9,5.4,2651,1357,1516,1521,1509,901,900,3099,901,901,900,900,900,900,899,901
2026-02-16T02:31:37.845,0.2,0.0,2.83,0.31,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,3600,1319,901,901,1521,900,3161,900,1422,901,900,901,901,900,901,901
2026-02-16T02:31:39.205,0.1,0.0,3.01,0.35,0.00,6.67,6.67,25,0,256,0.0,23.5,5.4,3600,1578,1526,1530,901,900,3177,900,1546,901,901,901,901,901,901,901
2026-02-16T02:31:40.565,0.2,0.0,2.75,0.34,0.00,6.71,6.71,25,0,256,0.0,0.0,5.4,3600,2923,901,1629,901,900,901,900,1574,901,901,901,901,901,3230,901
2026-02-16T02:31:41.921,0.1,0.0,2.76,0.32,0.00,6.76,6.76,25,0,256,0.0,2.9,5.4,3595,2216,901,925,1612,900,900,901,1124,901,901,900,901,900,3050,901
2026-02-16T02:31:43.281,0.2,0.0,2.90,0.36,0.00,7.00,7.00,25,0,256,0.0,0.0,5.4,3600,1764,901,1540,901,900,3237,900,1561,901,901,901,900,901,900,901
2026-02-16T02:31:44.637,0.2,0.0,2.77,0.33,0.00,6.82,6.82,25,0,256,0.0,0.0,5.4,3594,1778,900,1617,901,900,3311,900,900,900,901,901,901,901,901,900
2026-02-16T02:31:45.993,0.1,0.0,2.88,0.32,0.00,6.77,6.77,25,0,256,0.0,32.4,5.4,3605,2239,1640,1213,900,900,901,900,1215,900,901,901,900,901,3121,901
2026-02-16T02:31:47.353,0.5,0.0,2.81,0.33,0.00,6.72,6.72,25,0,256,0.0,0.0,5.4,3606,1564,900,1499,901,900,900,901,1341,901,901,901,901,901,3227,901
2026-02-16T02:31:48.709,0.2,0.0,2.71,0.32,0.00,6.75,6.75,25,0,256,0.0,2.9,5.4,2748,1279,1601,1579,901,900,900,2543,901,901,901,900,901,901,901,901
2026-02-16T02:31:50.069,0.1,0.0,2.67,0.31,0.00,6.98,6.98,25,0,256,0.0,0.0,5.4,3108,1347,1702,1599,901,900,900,900,901,900,901,900,901,901,901,3256
2026-02-16T02:31:51.426,0.2,0.0,2.82,0.32,0.00,6.66,6.66,25,0,256,0.0,0.0,5.4,2742,1415,901,1535,901,901,900,2903,900,901,900,901,900,901,901,901
2026-02-16T02:31:52.785,0.1,0.0,2.85,0.34,0.00,6.72,6.72,25,0,256,0.0,8.8,5.4,3600,1780,901,1668,1585,900,2892,901,1350,901,900,901,900,901,901,900
2026-02-16T02:31:54.145,0.2,0.0,2.62,0.30,0.00,6.80,6.80,25,0,256,0.0,2.9,5.4,2866,1149,901,901,901,900,900,901,901,900,901,900,901,901,901,2840
2026-02-16T02:31:55.506,0.2,0.0,2.53,0.26,0.00,6.76,6.76,25,0,256,0.0,0.0,5.4,3600,1362,901,1531,901,900,2846,901,1233,901,900,901,900,900,901,1174
2026-02-16T02:31:56.862,0.1,0.0,2.59,0.31,0.00,6.93,6.93,25,0,256,0.0,0.0,5.4,3600,1379,900,1642,901,900,3067,901,1148,901,901,901,901,901,901,900
2026-02-16T02:31:58.217,0.2,0.0,2.51,0.27,0.00,7.20,7.20,25,0,256,0.0,0.0,5.4,3600,2133,901,1524,900,901,900,900,901,901,900,901,901,901,3095,901
2026-02-16T02:31:59.577,0.1,0.0,2.53,0.26,0.00,6.77,6.77,25,0,256,0.0,11.8,5.4,3600,2994,901,1526,901,901,900,901,901,900,900,901,901,901,901,2727
2026-02-16T02:32:00.938,0.2,0.0,2.51,0.28,0.00,7.20,7.20,25,0,256,0.0,0.0,5.4,3197,1195,900,901,901,901,901,2667,900,901,900,901,900,901,901,900
2026-02-16T02:32:02.301,0.2,0.0,2.46,0.26,0.00,6.79,6.79,25,0,256,0.0,0.0,5.4,2700,2140,1139,991,995,1500,1512,901,901,1167,901,901,901,901,901,900
2026-02-16T02:32:03.657,0.1,0.0,2.40,0.26,0.00,6.80,6.80,25,0,256,0.0,5.9,5.4,2463,3257,992,1563,1229,901,1531,900,901,1164,900,901,900,900,901,900
2026-02-16T02:32:05.017,0.2,0.1,2.58,0.25,0.00,7.12,7.12,25,0,256,0.0,70.5,5.4,2820,3375,1412,1907,901,901,913,901,900,901,900,900,901,900,901,900
2026-02-16T02:32:06.377,0.1,0.0,2.42,0.22,0.00,6.91,6.91,25,0,256,0.0,29.4,5.4,2983,3600,2321,1661,901,900,901,901,900,1723,901,901,901,901,901,900
2026-02-16T02:32:07.737,0.2,0.0,2.36,0.22,0.00,6.69,6.69,25,0,256,0.0,0.0,5.4,2884,3522,1151,1549,900,900,1591,901,900,1149,901,900,900,901,901,900
2026-02-16T02:32:09.097,0.1,0.0,2.37,0.20,0.00,6.77,6.77,25,0,256,0.0,2.9,5.4,2844,3306,2301,2911,901,900,901,901,900,1397,901,900,901,901,901,900
2026-02-16T02:32:10.457,0.2,0.0,2.40,0.21,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3042,3600,2015,1967,900,901,1014,901,1014,1586,900,901,900,901,901,900
2026-02-16T02:32:11.817,1.4,0.0,3.49,0.84,0.00,8.23,8.23,25,0,256,0.0,8.9,5.4,3597,2766,3600,3600,3600,1521,3600,3600,3499,3600,3240,3199,1151,1032,3517,1001
2026-02-16T02:32:13.157,1.6,0.0,4.72,1.25,0.00,9.57,9.57,25,0,256,0.0,17.8,5.4,2948,2640,1678,902,900,900,901,900,900,1083,900,901,901,901,901,900
2026-02-16T02:32:14.517,0.2,0.0,3.43,0.39,0.00,8.93,8.93,25,0,256,0.0,0.0,5.4,2884,3014,1808,971,949,1001,1394,900,901,1739,900,901,901,901,901,901
2026-02-16T02:32:15.873,0.1,0.0,3.45,0.37,0.00,8.93,8.93,25,0,256,0.0,3.0,5.4,3605,3600,901,900,3054,1519,901,900,1608,900,900,901,901,901,901,901
2026-02-16T02:32:17.233,0.2,0.0,3.29,0.37,0.00,10.66,10.66,25,0,256,0.0,2.9,5.4,3600,2522,901,897,2646,1189,945,900,1206,901,900,901,901,901,901,901
2026-02-16T02:32:18.589,0.1,0.0,2.89,0.39,0.00,8.88,8.88,25,0,256,0.0,20.7,5.4,3606,3179,1111,900,2975,1404,900,900,1466,901,901,900,900,901,900,901
2026-02-16T02:32:19.945,0.2,0.0,2.82,0.40,0.00,8.74,8.74,25,0,256,0.0,0.0,5.4,3600,2416,900,896,3186,1212,900,901,901,900,901,901,901,901,901,901
2026-02-16T02:32:21.305,0.1,0.0,2.87,0.41,0.00,8.83,8.83,25,0,256,0.0,2.9,5.4,3600,2769,900,900,3174,1348,901,901,1331,901,901,901,901,900,901,900
2026-02-16T02:32:22.665,0.2,0.0,2.92,0.46,0.00,8.89,8.89,25,0,256,0.0,26.4,5.4,3600,3600,900,900,3270,901,901,900,1634,901,901,901,901,901,901,901
2026-02-16T02:32:24.025,0.1,0.0,2.92,0.42,0.00,8.83,8.83,25,0,256,0.0,0.0,5.4,3600,2276,900,2831,900,900,901,900,1176,901,900,900,901,900,901,901
2026-02-16T02:32:25.385,0.1,0.0,2.95,0.39,0.00,8.98,8.98,25,0,256,0.0,11.8,5.4,3594,2272,900,3276,901,900,901,900,1154,900,900,901,901,901,901,900
2026-02-16T02:32:26.745,0.2,0.0,3.00,0.43,0.00,9.15,9.15,25,0,256,0.0,0.0,5.4,2710,1638,900,2474,987,901,900,900,1005,901,900,901,900,901,901,901
2026-02-16T02:32:28.093,0.1,0.0,2.76,0.39,0.00,8.98,8.98,25,0,256,0.0,0.0,5.4,3600,2088,900,2591,1227,901,901,901,1249,901,900,900,901,900,901,901
2026-02-16T02:32:29.445,0.1,0.0,2.85,0.41,0.00,8.88,8.88,25,0,256,0.0,0.0,5.4,2802,1641,912,2364,959,901,901,900,1002,900,900,901,901,901,901,901
2026-02-16T02:32:30.793,0.1,0.0,2.89,0.42,0.00,8.92,8.92,25,0,256,0.0,11.9,5.4,2790,1329,900,2368,900,901,900,900,901,901,901,901,901,901,901,901
2026-02-16T02:32:32.145,0.1,0.0,2.91,0.39,0.00,8.89,8.89,25,0,256,0.0,0.0,5.4,2843,1401,896,2583,900,901,901,900,915,900,901,901,900,901,901,901
2026-02-16T02:32:33.493,0.1,0.0,2.82,0.40,0.00,9.20,9.20,25,0,256,0.0,0.0,5.4,3428,3023,900,900,900,901,901,900,1385,901,900,2618,881,901,900,901
2026-02-16T02:32:34.845,0.1,0.0,2.97,0.42,0.00,9.06,9.06,25,0,256,0.0,0.0,5.4,2781,1715,900,2703,900,901,901,900,975,901,901,901,901,901,901,901
2026-02-16T02:32:36.193,0.1,0.0,2.81,0.39,0.00,9.03,9.03,25,0,256,0.0,3.0,5.4,3607,1441,900,900,901,900,901,900,901,901,901,2397,900,901,901,901
2026-02-16T02:32:37.545,0.1,0.0,2.90,0.38,0.00,8.94,8.94,25,0,256,0.0,23.7,5.4,2674,1555,900,2416,900,901,901,900,901,901,901,900,901,901,900,901
2026-02-16T02:32:38.897,0.1,0.0,2.77,0.38,0.00,8.96,8.96,25,0,256,0.0,0.0,5.4,2859,1936,900,2433,900,900,901,900,1060,901,901,901,901,901,901,900
2026-02-16T02:32:40.245,0.1,0.0,2.75,0.36,0.00,9.06,9.06,25,0,256,0.0,0.0,5.4,2969,1750,900,2695,900,900,901,900,941,901,900,900,901,901,901,901
2026-02-16T02:32:41.593,0.1,0.0,2.70,0.38,0.00,8.96,8.96,25,0,256,0.0,0.0,5.4,2520,1786,900,2570,900,901,901,900,1089,901,901,900,900,900,900,901
2026-02-16T02:32:42.941,1.1,0.0,3.92,1.24,0.00,8.66,8.66,25,0,256,0.0,286.0,5.4,3600,2655,900,3043,900,901,900,901,1262,900,901,900,901,901,901,901
2026-02-16T02:32:44.301,0.2,0.0,2.64,0.33,0.00,6.81,6.81,25,0,256,0.0,20.6,5.4,3600,3600,900,3119,900,901,901,900,1698,901,900,900,901,901,901,900
2026-02-16T02:32:45.657,0.1,0.0,2.59,0.32,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,3600,2672,939,900,2543,901,901,900,1289,901,900,901,900,901,901,900
2026-02-16T02:32:47.013,0.2,0.0,2.62,0.32,0.00,6.94,6.94,25,0,256,0.0,0.0,5.4,3595,2301,900,907,901,1128,901,900,1165,900,901,900,3128,901,901,900
2026-02-16T02:32:48.369,0.2,0.0,2.57,0.32,0.00,7.09,7.09,25,0,256,0.0,3.0,5.4,3144,2324,900,900,900,1105,901,900,901,901,901,901,2690,900,901,901
2026-02-16T02:32:49.721,0.2,0.0,2.72,0.32,0.00,6.80,6.80,25,0,256,0.0,8.9,5.4,3398,1703,901,900,2489,901,900,901,1219,900,901,901,900,900,900,901
2026-02-16T02:32:51.073,0.1,0.0,2.68,0.33,0.00,6.75,6.75,25,0,256,0.0,0.0,5.4,3391,1985,900,900,2892,900,901,900,998,901,901,901,901,901,901,901
2026-02-16T02:32:52.425,0.1,0.0,2.63,0.34,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,3120,1982,900,900,901,900,900,1548,900,900,901,2762,901,901,901,901
2026-02-16T02:32:53.777,0.1,0.0,2.63,0.33,0.00,6.69,6.69,25,0,256,0.0,3.0,5.4,3226,2503,900,2795,901,900,900,901,1240,901,901,901,900,901,901,901
2026-02-16T02:32:55.129,0.1,0.0,2.71,0.32,0.00,7.07,7.07,25,0,256,0.0,23.6,5.4,3600,2838,900,3109,1312,901,900,901,1339,901,901,901,900,901,900,901
2026-02-16T02:32:56.489,0.1,0.0,2.67,0.33,0.00,6.81,6.81,25,0,256,0.0,8.7,5.4,3600,1311,2893,1866,901,900,900,1563,1287,900,901,901,901,901,900,900
2026-02-16T02:32:57.849,0.1,0.0,2.58,0.33,0.00,6.78,6.78,25,0,256,0.0,0.0,5.4,3606,2225,1534,900,913,900,900,901,1115,901,901,901,3097,901,901,901
2026-02-16T02:32:59.209,0.2,0.0,2.70,0.36,0.00,6.70,6.70,25,0,256,0.0,2.9,5.4,3594,2624,901,900,3254,1265,900,900,900,901,901,901,900,901,901,900
2026-02-16T02:33:00.565,0.2,0.0,2.68,0.38,0.00,7.04,7.04,25,0,256,0.0,0.0,5.4,3600,2866,901,900,3168,900,900,900,1353,901,901,901,901,901,901,901
2026-02-16T02:33:01.925,0.2,0.0,2.55,0.33,0.00,7.09,7.09,25,0,256,0.0,0.0,5.4,3600,2609,900,900,3033,901,900,901,1263,901,900,900,901,900,900,900
2026-02-16T02:33:03.281,0.1,0.0,2.60,0.31,0.00,6.80,6.80,25,0,256,0.0,11.8,5.4,3595,2398,1541,900,3184,901,900,900,1335,901,901,901,901,901,900,901
2026-02-16T02:33:04.637,0.1,0.0,2.70,0.33,0.00,6.76,6.76,25,0,256,0.0,0.0,5.4,3595,2818,901,900,3168,901,900,900,1375,901,900,900,900,900,901,901
2026-02-16T02:33:05.993,0.1,0.0,2.51,0.29,0.00,6.87,6.87,25,0,256,0.0,0.0,5.4,3600,2724,900,3255,901,901,1518,901,1344,901,900,900,900,901,901,900
2026-02-16T02:33:07.349,0.1,0.0,2.42,0.28,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,3600,2582,900,3149,901,900,900,900,1291,901,901,901,900,901,900,900
2026-02-16T02:33:08.705,0.2,0.0,2.60,0.26,0.00,7.00,7.00,25,0,256,0.0,35.4,5.4,3600,2300,900,900,2995,900,1572,901,1098,901,901,900,900,901,901,900
2026-02-16T02:33:10.061,0.2,0.0,2.47,0.27,0.00,7.26,7.26,25,0,256,0.0,0.0,5.4,3595,2586,900,900,1258,1725,926,901,901,901,901,3244,901,900,900,901
2026-02-16T02:33:11.413,0.1,0.0,2.34,0.24,0.00,6.80,6.80,25,0,256,0.0,0.0,5.4,3600,2400,900,900,2608,1404,901,901,1378,901,901,901,901,901,901,901
2026-02-16T02:33:12.769,0.1,0.0,2.27,0.19,0.00,6.80,6.80,25,0,256,0.0,0.0,5.4,3600,2774,949,900,3235,901,901,901,901,901,901,901,901,901,901,901
2026-02-16T02:33:14.125,0.1,0.0,2.32,0.20,0.00,6.79,6.79,25,0,256,0.0,20.6,5.4,3594,3162,900,900,3122,901,900,901,901,901,901,900,901,901,901,901
2026-02-16T02:33:15.485,0.2,0.0,2.29,0.17,0.00,6.88,6.88,25,0,256,0.0,2.9,5.4,3600,2971,900,900,3011,1410,1561,1420,1366,901,901,901,901,900,900,901
2026-02-16T02:33:16.841,0.1,0.0,2.21,0.17,0.00,7.16,7.16,25,0,256,0.0,0.0,5.4,3600,2787,900,900,901,1364,901,901,940,901,901,901,3267,900,900,901
2026-02-16T02:33:18.197,0.1,0.0,2.18,0.16,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3595,2504,900,900,901,901,903,1571,1226,900,900,900,3248,900,901,901
2026-02-16T02:33:19.553,0.1,0.0,2.15,0.16,0.00,6.64,6.64,25,0,256,0.0,0.0,5.4,3600,2545,900,900,3167,901,901,901,900,900,900,901,900,901,901,900
2026-02-16T02:33:20.913,0.1,0.0,2.28,0.17,0.00,6.74,6.74,25,0,256,0.0,20.6,5.4,3600,3450,900,900,900,901,901,901,1491,901,901,901,3126,901,901,900
2026-02-16T02:33:22.273,0.3,0.0,2.50,0.24,0.00,6.81,6.81,25,0,256,0.0,0.0,5.4,3600,2804,900,900,900,908,901,1596,1359,901,901,901,3242,901,901,901
2026-02-16T02:33:23.629,0.2,0.0,3.06,0.24,0.00,7.04,7.04,25,0,256,0.0,0.0,5.4,3595,2403,901,900,3177,962,901,901,1233,901,901,901,900,901,900,900
2026-02-16T02:33:24.989,0.1,0.0,2.84,0.24,0.00,6.89,6.89,25,0,256,0.0,0.0,5.4,3600,3600,900,3168,900,900,901,901,1681,901,901,900,901,901,901,901
2026-02-16T02:33:26.345,0.2,0.0,2.50,0.25,0.00,6.85,6.85,25,0,256,0.0,44.2,5.4,3600,1983,900,3049,901,900,1495,901,1160,900,900,900,901,901,901,901
2026-02-16T02:33:27.705,0.1,0.0,2.67,0.29,0.00,6.77,6.77,25,0,256,0.0,0.0,5.4,3600,2787,900,901,900,901,901,901,1349,900,900,3274,901,901,901,901
2026-02-16T02:33:29.061,0.1,0.0,2.50,0.24,0.00,6.84,6.84,25,0,256,0.0,0.0,5.4,3600,2916,900,3074,900,901,1616,901,1377,901,900,901,901,901,901,900
2026-02-16T02:33:30.421,0.2,0.0,2.52,0.24,0.00,6.99,6.99,25,0,256,0.0,5.9,5.4,3600,2099,900,900,900,1071,901,900,901,901,900,2964,901,901,901,901
2026-02-16T02:33:31.777,0.1,0.0,2.69,0.24,0.00,6.82,6.82,25,0,256,0.0,20.6,5.4,3600,3186,900,3291,900,900,901,901,900,900,900,901,901,901,901,901
2026-02-16T02:33:33.133,0.1,0.0,2.54,0.27,0.00,6.82,6.82,25,0,256,0.0,0.0,5.4,3595,3502,900,3238,919,900,1621,900,1580,901,901,901,901,900,900,901
2026-02-16T02:33:34.489,0.2,0.0,2.70,0.32,0.00,6.85,6.85,25,0,256,0.0,0.0,5.4,3600,2659,900,3228,900,901,1534,900,901,901,901,900,900,900,901,900
2026-02-16T02:33:35.845,0.1,0.0,2.59,0.27,0.00,6.80,6.80,25,0,256,0.0,170.9,5.4,3600,2687,1687,900,900,901,901,901,1308,901,900,900,3058,901,901,901
2026-02-16T02:33:37.205,0.2,0.0,2.72,0.30,0.00,6.88,6.88,25,0,256,0.0,0.0,5.4,3600,2390,930,900,3025,1227,1207,900,1208,901,901,900,901,901,901,901
2026-02-16T02:33:38.561,0.1,0.0,2.61,0.29,0.00,7.10,7.10,25,0,256,0.0,26.5,5.4,3600,1897,1580,900,900,901,901,901,970,901,900,900,2656,901,901,900
2026-02-16T02:33:39.921,0.1,0.0,2.50,0.21,0.00,6.74,6.74,25,0,256,0.0,5.9,5.4,3600,2905,901,900,901,901,900,901,901,901,900,900,3141,900,901,900
2026-02-16T02:33:41.281,0.2,0.0,2.51,0.26,0.00,6.72,6.72,25,0,256,0.0,0.0,5.4,3600,2619,900,900,3127,1289,901,900,1271,901,900,900,901,900,900,901
2026-02-16T02:33:42.641,0.1,0.0,2.57,0.28,0.00,6.77,6.77,25,0,256,0.0,2.9,5.4,3605,2713,955,900,901,900,901,901,1314,901,900,900,3195,901,901,901
2026-02-16T02:33:43.997,0.2,0.0,2.40,0.23,0.00,6.71,6.71,25,0,256,0.0,0.0,5.4,3600,3078,907,901,901,1550,901,901,1439,900,900,3006,901,900,901,901
2026-02-16T02:33:45.357,0.2,0.0,2.55,0.27,0.00,7.19,7.19,25,0,256,0.0,17.6,5.4,3605,2899,900,901,901,901,900,900,1338,901,901,3081,900,901,901,900
2026-02-16T02:33:46.717,0.2,0.0,2.52,0.27,0.00,6.89,6.89,25,0,256,0.0,0.0,5.4,3600,2533,901,901,900,900,1576,901,1349,901,901,900,3153,900,901,900
2026-02-16T02:33:48.077,0.1,0.0,2.56,0.28,0.00,6.88,6.88,25,0,256,0.0,2.9,5.4,3600,2164,900,901,901,900,901,901,1316,900,900,2652,900,901,901,901
2026-02-16T02:33:49.437,0.1,0.0,2.53,0.28,0.00,6.87,6.87,25,0,256,0.0,0.0,5.4,3600,3600,900,3218,901,900,900,901,1584,901,901,901,900,901,901,901
2026-02-16T02:33:50.793,0.2,0.0,2.67,0.35,0.00,6.92,6.92,25,0,256,0.0,8.8,5.4,3605,2367,900,3173,901,901,901,901,1221,901,901,901,900,901,901,901
2026-02-16T02:33:52.153,0.1,0.0,2.53,0.29,0.00,7.14,7.14,25,0,256,0.0,2.9,5.4,3600,2223,900,901,901,900,901,901,1135,900,901,2967,900,900,900,901
2026-02-16T02:33:53.509,0.1,0.0,2.75,0.32,0.00,6.82,6.82,25,0,256,0.0,0.0,5.4,941,1868,900,3248,901,1616,900,900,920,900,900,901,900,900,901,900
