timestamp,cgroup,cpu_percent,memory_mb,io_read_kbs,io_write_kbs,num_procs,sys_io_read_kbs,sys_io_write_kbs
2026-02-22T01:25:53.579,yolo.slice,0.0,0.7,0.0,0.0,0,98079.7,0.0
2026-02-22T01:25:53.579,nodejs.slice,0.0,0.0,0.0,0.0,0,98079.7,0.0
2026-02-22T01:25:54.580,yolo.slice,0.0,0.7,0.0,0.0,0,283.5,0.0
2026-02-22T01:25:54.580,nodejs.slice,0.0,0.0,0.0,0.0,0,283.5,0.0
2026-02-22T01:25:55.582,yolo.slice,5.9,63.3,0.0,0.0,0,44123.4,0.0
2026-02-22T01:25:55.582,nodejs.slice,0.0,0.0,0.0,0.0,0,44123.4,0.0
2026-02-22T01:25:56.583,yolo.slice,148.0,590.8,0.0,0.0,0,340416.8,79.9
2026-02-22T01:25:56.583,nodejs.slice,0.0,0.0,0.0,0.0,0,340416.8,79.9
2026-02-22T01:25:57.585,yolo.slice,82.6,685.8,0.0,0.0,0,25587.0,0.0
2026-02-22T01:25:57.585,nodejs.slice,0.0,0.0,0.0,0.0,0,25587.0,0.0
2026-02-22T01:25:58.587,yolo.slice,78.4,772.7,0.0,0.0,0,53465.0,0.0
2026-02-22T01:25:58.587,nodejs.slice,0.0,0.0,0.0,0.0,0,53465.0,0.0
2026-02-22T01:25:59.589,yolo.slice,159.1,928.8,0.0,0.0,0,108695.7,0.0
2026-02-22T01:25:59.589,nodejs.slice,0.0,0.0,0.0,0.0,0,108695.7,0.0
2026-02-22T01:26:00.591,yolo.slice,41.0,977.4,0.0,0.0,0,32458.1,0.0
2026-02-22T01:26:00.591,nodejs.slice,0.0,0.0,0.0,0.0,0,32458.1,0.0
2026-02-22T01:26:01.599,yolo.slice,18.3,1031.8,0.0,0.0,0,6907.5,55.5
2026-02-22T01:26:01.599,nodejs.slice,0.0,0.0,0.0,0.0,0,6907.5,55.5
2026-02-22T01:26:02.601,yolo.slice,58.7,1964.3,0.0,0.0,0,584052.5,95.8
2026-02-22T01:26:02.601,nodejs.slice,0.0,0.0,0.0,0.0,0,584052.5,95.8
2026-02-22T01:26:03.603,yolo.slice,95.6,2197.2,0.0,0.0,0,37021.3,0.0
2026-02-22T01:26:03.603,nodejs.slice,0.0,0.0,0.0,0.0,0,37021.3,0.0
2026-02-22T01:26:04.605,yolo.slice,100.3,2197.2,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:04.605,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:05.606,yolo.slice,99.9,2197.4,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:05.606,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:06.615,yolo.slice,100.3,2197.4,0.0,0.0,0,0.0,15.9
2026-02-22T01:26:06.615,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,15.9
2026-02-22T01:26:07.617,yolo.slice,99.9,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:07.617,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:08.619,yolo.slice,99.9,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:08.619,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:09.619,yolo.slice,100.3,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:09.619,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:10.621,yolo.slice,99.9,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:10.621,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:11.631,yolo.slice,99.9,2197.5,0.0,0.0,0,384.4,31.7
2026-02-22T01:26:11.631,nodejs.slice,0.0,0.0,0.0,0.0,0,384.4,31.7
2026-02-22T01:26:12.632,yolo.slice,100.3,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:12.632,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:13.634,yolo.slice,99.9,2197.6,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:13.634,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:14.635,yolo.slice,100.3,2197.6,0.0,0.0,0,0.0,24.0
2026-02-22T01:26:14.635,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,24.0
2026-02-22T01:26:15.637,yolo.slice,99.9,2197.6,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:15.637,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:16.647,yolo.slice,99.9,2197.6,0.0,0.0,0,0.0,55.5
2026-02-22T01:26:16.647,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,55.5
2026-02-22T01:26:17.647,yolo.slice,100.3,2197.6,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:17.647,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:18.649,yolo.slice,99.8,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:18.649,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:19.651,yolo.slice,99.9,2197.5,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:19.651,nodejs.slice,0.0,0.0,0.0,0.0,0,0.0,0.0
2026-02-22T01:26:20.651,yolo.slice,100.3,2197.5,0.0,0.0,0,0.0,0.0
