timestamp,node_id,power1_w,power2_w,power3_w,current1_a,current2_a,current3_a,current4_a,voltage_v,pf1,pf2
2026-05-31T00:08:06.843,11,0.03,0.00,0.00,0.002,0.001,0.002,0.002,240.88,0.24,0.23
2026-05-31T00:08:10.047,11,0.03,0.00,0.00,0.002,0.001,0.001,0.002,240.82,0.23,0.24
2026-05-31T00:08:13.251,11,0.02,0.00,0.00,0.002,0.001,0.002,0.002,241.15,0.24,0.24
2026-05-31T00:08:16.455,11,0.01,0.00,0.00,0.002,0.002,0.002,0.001,240.92,0.24,0.24
2026-05-31T00:08:19.658,11,0.00,0.00,0.00,0.001,0.002,0.002,0.002,241.09,0.23,0.24
2026-05-31T00:08:22.862,11,0.00,0.00,0.00,0.002,0.002,0.002,0.001,240.73,0.23,0.25
2026-05-31T00:08:26.066,11,0.01,0.00,0.00,0.002,0.002,0.002,0.002,240.78,0.24,0.24
2026-05-31T00:08:29.271,11,0.00,0.00,0.00,0.002,0.002,0.001,0.002,240.99,0.25,0.25
2026-05-31T00:08:32.474,11,0.00,0.00,0.00,0.001,0.002,0.002,0.002,240.60,0.24,0.24
2026-05-31T00:08:35.678,11,0.01,0.00,0.00,0.001,0.002,0.002,0.002,240.96,0.23,0.24
2026-05-31T00:08:38.882,11,0.00,0.00,0.00,0.001,0.001,0.002,0.001,241.22,0.24,0.24
2026-05-31T00:08:42.085,11,0.01,0.00,0.00,0.001,0.002,0.001,0.001,241.00,0.24,0.24
2026-05-31T00:08:45.289,11,0.01,0.00,0.00,0.002,0.002,0.001,0.002,240.84,0.24,0.24
2026-05-31T00:08:48.493,11,0.01,0.00,0.00,0.001,0.001,0.001,0.001,240.94,0.23,0.23
2026-05-31T00:08:51.697,11,0.01,0.00,0.00,0.002,0.002,0.002,0.002,241.27,0.24,0.24
2026-05-31T00:08:54.900,11,0.00,0.00,0.00,0.002,0.001,0.001,0.002,241.12,0.24,0.24
2026-05-31T00:08:58.105,11,0.01,0.00,0.00,0.001,0.001,0.001,0.002,241.30,0.24,0.23
2026-05-31T00:09:01.309,11,0.00,0.00,0.00,0.002,0.001,0.002,0.002,241.39,0.23,0.24
2026-05-31T00:09:04.512,11,0.00,0.00,0.00,0.002,0.002,0.002,0.002,241.47,0.24,0.24
2026-05-31T00:09:07.716,11,0.01,0.00,0.00,0.002,0.002,0.001,0.002,241.27,0.23,0.24
2026-05-31T00:09:10.920,11,0.01,0.00,0.00,0.002,0.002,0.002,0.002,241.54,0.24,0.25
2026-05-31T00:09:14.124,11,0.02,0.00,0.00,0.002,0.002,0.002,0.002,241.30,0.24,0.24
2026-05-31T00:09:17.327,11,0.02,0.00,0.00,0.001,0.001,0.001,0.002,241.15,0.23,0.23
2026-05-31T00:09:20.531,11,0.00,0.00,0.00,0.002,0.001,0.002,0.002,241.28,0.23,0.24
2026-05-31T00:09:23.735,11,0.01,0.00,0.00,0.002,0.002,0.002,0.002,241.10,0.24,0.24
2026-05-31T00:09:26.939,11,0.01,0.00,0.00,0.002,0.002,0.001,0.002,241.75,0.23,0.24
2026-05-31T00:09:30.143,11,0.01,0.00,0.00,0.001,0.001,0.001,0.001,241.59,0.24,0.23
2026-05-31T00:09:33.346,11,0.00,0.00,0.00,0.001,0.001,0.001,0.001,241.56,0.24,0.22
2026-05-31T00:09:36.550,11,0.00,0.00,0.00,0.001,0.001,0.001,0.001,241.66,0.22,0.23
2026-05-31T00:09:39.754,11,0.00,0.00,0.00,0.002,0.001,0.001,0.001,241.10,0.23,0.23
2026-05-31T00:09:42.958,11,0.02,0.00,0.00,0.002,0.002,0.002,0.002,241.86,0.23,0.24
2026-05-31T00:09:46.162,11,0.02,0.00,0.00,0.002,0.002,0.002,0.002,241.49,0.24,0.23
2026-05-31T00:09:49.365,11,0.01,0.00,0.00,0.002,0.002,0.002,0.001,241.09,0.23,0.23
2026-05-31T00:09:52.570,11,0.01,0.00,0.00,0.001,0.001,0.001,0.001,241.44,0.24,0.23
2026-05-31T00:09:55.773,11,0.00,0.00,0.00,0.001,0.001,0.001,0.001,241.42,0.24,0.23
