timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu_temp_c,gpu_util_pct,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-10T12:33:28.589,3.0,0.0,6.35,0.97,0.00,11.60,27,6,0.0,0.0,12.0,3115,1767,906,900,900,900,892,899,900,900,900,1107,4085,893,900,3115
2026-02-10T12:33:29.940,7.9,0.0,7.42,2.72,0.00,11.96,27,28,0.0,0.0,12.2,2589,1810,1769,3906,1093,1515,1105,902,1420,894,1290,993,1103,910,1360,1245
2026-02-10T12:33:31.273,8.4,0.0,7.05,1.67,0.00,11.88,27,17,0.0,120.6,12.3,2843,3428,1419,2596,1329,898,900,900,900,900,1177,900,900,900,897,900
2026-02-10T12:33:32.593,5.0,0.0,4.68,1.00,0.00,11.80,27,10,0.0,0.0,12.0,2783,1668,1823,900,4185,900,900,2938,897,901,900,900,900,889,900,900
2026-02-10T12:33:33.941,2.7,0.0,4.87,1.37,0.00,11.63,27,5,0.0,0.0,12.0,4134,1032,904,900,896,900,900,900,900,897,1176,900,901,900,900,2619
2026-02-10T12:33:35.305,3.0,0.1,4.73,1.22,0.00,11.48,27,7,0.0,17.7,12.0,2441,1401,900,900,897,900,900,890,900,900,900,3336,889,900,900,900
2026-02-10T12:33:36.677,3.6,0.0,6.79,1.04,0.00,11.61,27,7,0.0,5.7,12.0,4016,1324,900,894,898,900,2410,900,901,900,891,1202,898,900,900,900
2026-02-10T12:33:38.049,2.9,0.0,6.04,0.82,0.00,11.49,27,5,0.0,0.0,12.0,2571,1954,896,1147,900,894,900,4109,905,900,899,900,900,897,900,900
2026-02-10T12:33:39.421,2.8,0.0,5.64,1.07,0.00,11.55,27,5,0.0,0.0,12.0,3563,3645,1283,1092,862,900,900,900,901,1632,900,900,898,900,900,900
2026-02-10T12:33:40.773,3.5,0.0,5.58,1.06,0.00,11.62,27,7,0.0,264.0,12.0,3534,1417,900,900,872,900,900,895,900,900,901,900,4062,900,900,900
2026-02-10T12:33:42.137,2.8,0.0,4.86,1.09,0.00,11.42,27,7,0.0,17.6,12.0,3427,1864,900,900,900,898,898,900,900,1124,3522,900,900,1095,900,900
2026-02-10T12:33:43.465,3.0,0.0,4.56,1.10,0.00,11.53,27,5,0.0,0.0,12.0,4571,1361,900,900,895,841,897,900,900,2956,900,900,900,894,900,900
2026-02-10T12:33:44.837,6.0,0.0,7.31,3.41,0.00,11.70,27,19,0.0,0.0,12.2,2594,3985,1666,921,1335,1093,1433,2305,1597,919,1424,976,1341,914,1538,925
2026-02-10T12:33:46.169,6.7,0.1,6.40,2.18,0.00,11.76,27,22,0.0,123.0,12.2,4626,1980,2958,1218,3325,1003,1449,987,900,1324,908,1750,1020,915,1377,902
2026-02-10T12:33:47.493,6.0,0.0,6.92,3.05,0.00,12.02,27,12,0.0,0.0,12.0,4382,965,901,895,893,882,900,898,896,4138,896,901,900,900,1059,894
2026-02-10T12:33:48.845,3.5,0.0,4.70,1.12,0.00,11.40,27,7,0.0,0.0,12.0,4585,1287,1649,900,900,3636,895,900,900,891,898,900,900,891,1108,900
2026-02-10T12:33:50.169,3.0,0.0,4.47,0.98,0.00,11.18,27,5,0.0,0.0,12.0,4002,2084,1700,900,896,901,900,900,1342,900,1162,901,900,3926,900,900
2026-02-10T12:33:51.493,3.5,0.1,5.93,1.13,0.00,11.21,27,5,0.0,164.8,12.0,1283,3460,1300,1362,900,900,899,900,892,900,900,900,973,2167,901,900
2026-02-10T12:33:52.849,2.7,0.0,5.43,0.95,0.00,11.34,27,7,0.0,0.0,12.0,1801,3976,4103,1049,893,895,898,900,901,1188,899,900,900,1847,900,900
2026-02-10T12:33:54.189,2.4,0.0,4.45,1.08,0.00,11.38,27,5,0.0,0.0,12.0,3982,3318,1149,900,893,900,900,900,900,900,900,898,900,899,900,900
2026-02-10T12:33:55.549,3.5,0.1,5.67,1.41,0.00,11.67,27,9,0.0,31.4,12.0,4106,979,899,900,888,1211,3465,900,900,900,900,900,1175,1105,900,895
2026-02-10T12:33:56.889,4.0,0.0,5.56,1.04,0.00,11.52,27,5,0.0,0.0,12.0,3166,1534,897,900,1788,900,899,1337,900,3598,900,900,1199,900,900,893
2026-02-10T12:33:58.237,3.5,0.0,4.66,1.17,0.00,11.40,27,5,0.0,0.0,12.0,3607,3928,1343,900,900,894,894,901,887,901,900,900,900,900,901,900
2026-02-10T12:33:59.597,5.6,0.0,8.24,2.71,0.00,11.61,27,21,0.0,0.0,12.2,3764,1176,3564,936,1024,904,1358,923,1335,900,971,897,1001,900,1117,898
2026-02-10T12:34:00.941,8.1,0.0,6.07,1.66,0.00,11.93,27,19,0.0,140.2,12.2,3902,2006,895,1592,908,1575,906,1118,1119,908,1266,902,3335,1392,896,1466
2026-02-10T12:34:02.281,7.7,0.0,5.65,1.73,0.00,12.04,27,14,0.0,0.0,12.0,2338,1801,887,900,892,3123,900,900,900,900,1080,1677,900,900,900,900
2026-02-10T12:34:03.649,4.2,0.0,4.67,1.10,0.00,11.60,27,7,0.0,0.0,12.0,3586,3833,1879,900,900,4130,900,900,900,900,900,900,900,892,900,900
2026-02-10T12:34:04.989,3.0,0.0,5.84,1.31,0.00,11.40,27,5,0.0,0.0,12.0,3946,928,2034,1030,956,900,1306,1162,900,900,900,900,900,900,1180,900
2026-02-10T12:34:06.301,2.9,0.1,5.72,1.14,0.00,11.44,27,5,0.0,118.2,12.0,3490,903,896,892,900,900,900,898,902,1047,900,900,3123,900,900,887
2026-02-10T12:34:07.681,3.4,0.0,4.47,1.01,0.00,11.48,27,7,0.0,0.0,12.0,4706,1329,893,1087,896,900,897,900,900,900,900,900,3719,894,900,893
2026-02-10T12:34:09.045,2.9,0.0,4.46,1.04,0.00,11.55,27,5,0.0,0.0,12.0,4900,1214,1546,900,900,1353,1590,900,900,900,3750,1072,901,900,900,898
2026-02-10T12:34:10.373,3.1,0.0,4.55,1.06,0.00,11.44,27,12,0.0,0.0,12.0,4766,1018,900,900,3928,896,897,899,900,900,1097,2808,902,893,900,900
2026-02-10T12:34:11.741,3.3,0.0,4.94,1.23,0.00,11.31,27,7,0.0,11.7,12.0,3129,2799,1381,900,4031,900,898,1277,900,900,1186,900,900,900,1117,900
2026-02-10T12:34:13.033,2.8,0.0,4.51,1.03,0.00,11.46,27,7,0.0,30.9,12.0,4486,4402,1535,2483,920,2049,4001,918,900,901,900,901,900,901,900,900
2026-02-10T12:34:14.337,3.3,0.0,4.82,1.11,0.00,11.59,27,11,0.0,6.1,12.2,4548,4341,4735,4543,3953,1227,2425,2270,1246,1106,4151,912,1079,3839,970,2420
2026-02-10T12:34:15.605,7.5,0.0,7.52,3.20,0.00,11.90,27,21,0.0,113.4,12.2,1049,3277,1807,2136,981,1125,2435,895,1772,1178,1291,1137,900,974,897,1008
2026-02-10T12:34:16.949,7.3,0.0,7.57,1.40,0.00,11.77,27,23,0.0,0.0,12.1,4497,1312,901,900,900,896,900,900,898,900,900,897,899,900,3390,887
2026-02-10T12:34:18.325,4.5,0.0,4.96,1.24,0.00,11.50,27,11,0.0,0.0,12.0,1691,4053,945,901,900,885,1400,900,900,900,900,900,900,900,900,900
2026-02-10T12:34:19.673,2.7,0.0,4.68,1.12,0.00,11.28,27,7,0.0,26.7,12.0,3358,2675,1830,909,900,895,896,900,901,900,900,900,900,900,900,900
2026-02-10T12:34:21.033,2.7,0.0,4.60,0.99,0.00,11.14,27,8,0.0,118.9,12.0,3196,1098,900,1688,900,3506,1304,1191,895,900,900,900,900,900,901,1187
2026-02-10T12:34:22.341,3.5,0.0,4.58,1.06,0.00,11.25,27,7,0.0,0.0,12.0,4377,1654,900,900,900,900,1334,898,900,900,899,900,900,896,900,3965
2026-02-10T12:34:23.685,2.5,0.0,4.35,1.00,0.00,11.50,27,5,0.0,0.0,12.0,3821,3275,1394,1023,2013,900,898,900,900,900,900,901,1106,897,898,895
2026-02-10T12:34:25.029,2.9,0.0,4.71,1.17,0.00,11.37,27,7,0.0,27.2,12.0,3907,3912,1601,898,1637,900,900,900,900,901,1142,900,900,900,1271,1178
2026-02-10T12:34:26.341,3.7,0.0,5.57,1.16,0.00,11.59,27,7,0.0,142.5,12.0,4296,3302,1805,900,900,895,895,900,901,893,901,888,900,900,900,900
2026-02-10T12:34:27.709,2.3,0.0,6.64,0.98,0.00,11.49,27,7,0.0,0.0,12.0,2599,1018,901,900,1463,894,900,901,900,901,900,900,900,900,900,4081
2026-02-10T12:34:29.057,2.9,0.0,4.95,1.15,0.00,11.40,27,11,0.0,0.0,12.0,2541,3260,951,896,900,900,1208,899,900,900,900,882,900,900,900,898
2026-02-10T12:34:30.429,7.2,0.0,6.66,2.70,0.00,11.96,27,16,0.0,20.3,12.2,1742,3903,955,1515,900,1133,926,923,1045,1268,3282,1268,905,901,1278,1133
2026-02-10T12:34:31.761,8.0,0.0,6.31,1.92,0.00,11.89,27,17,0.0,6.1,12.3,4522,1304,919,1123,1112,1043,1026,900,1319,900,900,898,1111,900,2576,900
2026-02-10T12:34:33.081,5.3,0.0,5.11,1.34,0.00,11.92,27,8,0.0,0.0,12.0,3107,1365,1045,894,900,900,900,1184,900,896,4121,900,900,900,897,900
2026-02-10T12:34:34.433,2.9,0.0,4.59,1.13,0.00,11.39,27,5,0.0,0.0,12.0,3864,920,3967,900,900,895,897,1483,900,4805,898,901,1556,900,897,900
2026-02-10T12:34:35.777,2.7,0.0,4.96,1.33,0.00,11.31,27,5,0.0,132.8,12.0,3564,1208,900,4255,900,900,898,900,896,889,900,901,900,900,900,899
2026-02-10T12:34:37.141,3.2,0.0,4.77,1.16,0.00,11.43,27,7,0.0,0.0,12.0,4100,936,900,900,900,899,900,900,989,902,3862,898,900,901,901,900
2026-02-10T12:34:38.505,2.8,0.0,6.68,1.04,0.00,11.53,27,7,0.0,0.0,12.0,3657,2075,3832,896,900,901,900,900,895,900,901,900,900,900,900,900
2026-02-10T12:34:39.873,2.9,0.0,5.63,1.14,0.00,11.52,27,7,0.0,0.0,12.0,3506,1490,4185,900,900,901,900,900,896,900,901,889,900,900,899,900
2026-02-10T12:34:41.237,3.8,0.2,5.15,1.05,0.00,11.57,27,9,0.0,137.8,12.0,4522,2118,911,1325,4303,900,893,900,896,900,900,1156,900,900,891,900
2026-02-10T12:34:42.565,2.6,0.0,4.46,1.07,0.00,11.45,27,5,0.0,0.0,12.0,1928,4054,1962,920,901,900,900,900,901,891,4165,901,900,1331,4647,1204
2026-02-10T12:34:43.913,3.1,0.0,5.00,1.54,0.00,11.61,27,7,0.0,0.0,11.8,3847,1669,4086,886,898,900,896,900,900,900,900,903,897,898,898,896
2026-02-10T12:34:45.277,6.3,0.0,6.91,2.90,0.00,11.82,27,25,0.0,5.8,12.0,2302,2688,1436,922,1003,900,1164,1249,1021,900,999,902,901,987,1187,902
2026-02-10T12:34:46.645,7.6,0.0,5.86,1.56,0.00,11.84,27,22,0.0,26.0,12.0,2360,2905,1648,1281,900,1119,898,936,924,987,890,1547,1126,899,1053,3611
2026-02-10T12:34:47.961,6.1,0.0,6.95,3.08,0.00,11.87,27,11,0.0,0.0,11.8,1590,1302,2883,3059,1449,897,900,1654,1709,900,900,1582,1471,900,900,900
2026-02-10T12:34:49.241,3.9,0.0,4.60,1.09,0.00,11.59,27,7,0.0,0.0,11.8,2405,3857,1289,900,900,900,900,1613,900,893,900,900,900,900,899,901
2026-02-10T12:34:50.617,3.1,0.1,4.66,0.98,0.00,11.70,27,7,0.0,130.7,11.8,2738,925,901,900,900,895,891,900,900,900,2465,1108,900,1155,896,900
2026-02-10T12:34:51.973,3.9,0.0,4.47,0.94,0.00,11.74,27,7,0.0,0.0,11.8,3875,2096,1313,1426,1955,898,1788,900,901,900,901,1232,900,1105,900,900
2026-02-10T12:34:53.281,3.4,0.0,4.56,1.10,0.00,11.79,27,7,0.0,0.0,11.8,3858,3912,1779,1554,913,900,2663,900,900,893,900,900,1079,900,1239,900
2026-02-10T12:34:54.601,2.9,0.0,4.44,1.07,0.00,11.89,27,7,0.0,0.0,11.8,3725,1064,903,900,3733,1264,2132,898,900,898,901,1264,894,900,900,901
2026-02-10T12:34:55.941,3.6,0.1,5.08,1.26,0.00,12.01,27,9,0.0,127.9,11.8,4325,1131,898,893,900,900,898,3313,1602,900,900,1069,898,900,900,900
2026-02-10T12:34:57.317,3.0,0.0,5.70,1.01,0.00,11.81,27,5,0.0,0.0,11.8,4798,1435,901,900,900,900,896,897,900,900,900,900,991,816,900,4108
2026-02-10T12:34:58.681,2.4,0.0,6.71,1.09,0.00,11.61,27,7,0.0,0.0,11.8,3639,1857,894,900,900,4167,899,900,900,900,897,901,900,900,900,901
2026-02-10T12:35:00.045,4.7,0.0,6.42,2.77,0.00,11.78,27,25,0.0,0.0,12.0,1086,4341,1328,1536,978,1619,896,2306,1140,899,1055,902,2953,1010,935,958
2026-02-10T12:35:01.377,8.4,0.0,6.27,1.85,0.00,12.02,27,19,0.0,49.0,12.0,1520,4233,3466,2657,1052,915,1119,902,1248,1030,2321,908,912,902,1239,966
2026-02-10T12:35:02.681,7.1,0.0,5.81,1.70,0.00,11.82,27,17,0.0,95.2,11.8,3553,1029,1260,893,2320,900,900,900,900,900,1213,900,900,900,900,900
2026-02-10T12:35:04.065,3.7,0.0,4.46,0.85,0.00,11.64,27,5,0.0,0.0,11.8,3459,4880,1313,1623,908,900,898,898,900,900,1185,900,897,900,897,901
2026-02-10T12:35:05.409,2.5,0.0,4.47,1.00,0.00,11.56,27,7,0.0,21.1,11.8,2950,1357,899,1051,1828,919,894,900,900,900,3440,900,900,900,894,900
2026-02-10T12:35:06.801,3.6,0.1,6.65,1.19,0.00,11.41,27,12,0.0,72.0,11.8,3945,1334,900,925,901,900,900,4213,1278,1423,877,900,898,900,896,900
2026-02-10T12:35:08.141,4.2,0.0,4.76,1.23,0.00,11.54,27,7,0.0,0.0,11.8,2705,1020,2140,900,901,900,900,901,893,900,901,894,900,900,2044,1149
2026-02-10T12:35:09.489,3.7,0.0,5.33,0.83,0.00,11.44,27,7,0.0,0.0,11.8,3641,4477,1485,900,900,900,892,901,900,900,836,900,900,1136,896,900
2026-02-10T12:35:10.841,3.7,0.1,5.56,1.02,0.00,11.67,27,12,0.0,192.0,11.8,4058,2175,1634,4165,954,900,1651,901,900,900,900,1481,1840,900,884,900
2026-02-10T12:35:12.153,3.6,0.0,4.98,1.23,0.00,11.51,27,7,0.0,73.3,11.8,3967,2391,876,4028,900,900,897,901,892,900,900,901,900,900,900,900
2026-02-10T12:35:13.513,3.2,0.0,4.58,1.12,0.00,11.57,27,7,0.0,0.0,11.8,2012,1163,900,900,896,3570,1357,900,892,900,901,900,901,900,900,900
2026-02-10T12:35:14.857,3.7,0.0,4.61,1.06,0.00,11.48,27,11,0.0,0.0,12.0,2321,3409,3996,4551,4550,1369,1551,1359,1385,970,2832,901,1761,2117,1253,904
2026-02-10T12:35:16.149,8.1,0.0,7.85,3.27,0.00,11.98,27,24,0.0,146.9,12.0,3508,2668,2223,1549,940,1173,3745,900,1033,1195,1467,1791,1084,1551,1527,897
2026-02-10T12:35:17.437,7.2,0.0,5.89,1.85,0.00,12.03,27,25,0.0,0.0,11.9,3189,1661,2128,1833,897,1351,2601,900,900,899,899,900,900,1197,918,913
2026-02-10T12:35:18.777,4.6,0.0,5.01,1.09,0.00,11.95,27,11,0.0,36.6,11.8,3891,1639,880,2913,900,901,896,901,900,900,900,900,900,4368,900,901
2026-02-10T12:35:20.129,3.2,0.0,4.88,1.36,0.00,11.58,27,7,0.0,0.0,11.8,3455,3945,1524,908,900,900,900,900,900,900,900,900,900,900,900,900
2026-02-10T12:35:21.493,2.6,0.1,4.69,1.10,0.00,11.43,27,5,0.0,118.5,11.8,3831,913,1758,896,900,1449,899,900,900,900,900,900,3503,900,900,901
2026-02-10T12:35:22.865,3.6,0.0,4.66,1.07,0.00,11.64,27,7,0.0,0.0,11.8,3346,1909,903,892,900,901,3147,899,901,900,897,900,900,900,900,900
2026-02-10T12:35:24.213,2.8,0.0,4.41,0.98,0.00,11.32,27,7,0.0,0.0,11.8,2856,3927,1324,2365,900,1317,896,900,900,900,900,900,1160,900,899,901
2026-02-10T12:35:25.557,2.5,0.0,4.65,1.04,0.00,11.48,27,10,0.0,30.2,11.8,2419,1112,900,898,900,900,1403,892,900,900,900,901,897,900,1069,3025
2026-02-10T12:35:26.905,3.8,0.0,4.83,1.06,0.00,11.69,27,7,0.0,94.4,11.8,1559,3328,918,978,1809,900,2537,900,900,900,1217,900,896,900,900,900
2026-02-10T12:35:28.237,3.1,0.0,4.37,0.97,0.00,11.52,27,5,0.0,0.0,11.8,3131,1077,896,889,900,896,900,900,900,900,898,900,900,900,4247,1253
2026-02-10T12:35:29.589,3.1,0.0,4.45,1.06,0.00,11.48,27,17,0.0,0.0,11.8,2310,1406,900,900,900,900,898,900,900,892,1204,900,898,2978,900,900
2026-02-10T12:35:30.941,7.7,0.1,7.06,2.75,0.00,11.81,27,16,0.0,23.0,12.0,3844,3679,1713,1184,907,1063,900,1158,919,1491,1352,1053,912,938,908,1052
2026-02-10T12:35:32.289,7.7,0.0,5.89,1.87,0.00,11.84,27,18,0.0,0.0,12.1,4654,1136,944,905,1022,929,900,2609,901,900,1400,901,900,896,961,900
2026-02-10T12:35:33.637,4.8,0.0,4.78,1.07,0.00,12.02,27,11,0.0,0.0,11.8,1178,3763,1938,900,3883,895,1706,900,901,900,1817,892,900,896,900,900
2026-02-10T12:35:34.981,3.5,0.0,4.71,1.21,0.00,11.77,27,5,0.0,0.0,11.8,2534,2666,1431,896,900,900,900,900,901,900,901,894,900,900,900,900
2026-02-10T12:35:36.365,2.8,0.0,4.83,1.09,0.00,11.61,27,5,0.0,207.3,11.8,4253,3909,1982,896,901,900,899,897,900,900,1488,901,900,901,899,900
2026-02-10T12:35:37.725,3.7,0.0,4.60,1.05,0.00,11.79,27,9,0.0,0.0,11.8,4733,1308,900,900,900,4065,898,1688,901,883,901,900,900,900,900,897
2026-02-10T12:35:39.077,3.1,0.0,4.41,1.02,0.00,11.63,27,6,0.0,0.0,11.8,3486,3355,1520,3929,900,1593,898,898,1411,900,1695,900,900,900,900,898
2026-02-10T12:35:40.389,3.0,0.0,4.40,1.05,0.00,11.62,27,5,0.0,0.0,11.8,4568,1231,900,900,896,3638,895,900,900,900,900,895,900,898,895,899
2026-02-10T12:35:41.753,3.7,0.0,4.93,0.95,0.00,11.59,27,7,0.0,119.9,11.8,3869,1403,910,900,4145,900,898,900,897,901,900,891,900,887,900,901
2026-02-10T12:35:43.129,2.8,0.0,4.39,1.07,0.00,11.60,27,7,0.0,0.0,11.8,4429,1503,933,900,4127,890,900,900,900,901,900,900,901,900,900,900
2026-02-10T12:35:44.493,3.1,0.0,4.28,0.99,0.00,11.47,27,7,0.0,0.0,11.8,3544,1447,898,899,4229,900,900,896,898,901,900,900,901,901,900,900
2026-02-10T12:35:45.865,6.5,0.0,6.64,2.55,0.00,11.77,27,20,0.0,23.3,12.0,3628,2045,920,1181,896,1227,899,1211,2095,1241,3739,902,1199,901,1705,944
2026-02-10T12:35:47.189,7.1,0.0,5.97,1.84,0.00,11.99,27,22,0.0,0.0,12.1,2615,1228,3117,1095,902,1192,900,2059,1386,1480,911,1588,4705,3771,2842,1066
2026-02-10T12:35:48.541,6.2,0.0,6.59,2.72,0.00,12.08,27,17,0.0,0.0,11.8,4773,1113,900,900,900,899,900,895,900,900,3957,900,1194,900,899,900
2026-02-10T12:35:49.889,3.5,0.0,4.56,1.19,0.00,11.68,27,5,0.0,0.0,11.8,1165,2000,2664,954,1231,900,897,900,900,900,900,900,1234,900,900,900
2026-02-10T12:35:51.229,3.0,0.1,4.59,0.98,0.00,11.67,27,5,0.0,142.9,11.8,4607,1464,900,1479,900,900,900,901,900,900,897,1164,900,900,900,3658
2026-02-10T12:35:52.593,3.5,0.0,4.45,1.01,0.00,11.59,27,11,0.0,0.0,11.8,3948,4709,1682,900,896,893,898,900,900,900,1173,1319,891,898,900,897
2026-02-10T12:35:53.921,3.3,0.0,4.43,1.06,0.00,11.86,27,7,0.0,0.0,11.8,2327,4391,1406,900,899,897,895,900,901,900,1032,900,896,900,1024,1076
2026-02-10T12:35:55.265,3.0,0.0,4.18,0.83,0.00,11.63,27,5,0.0,0.0,11.8,2501,4900,1984,994,900,900,4139,900,900,900,900,899,900,898,900,898
2026-02-10T12:35:56.609,3.8,0.1,5.11,1.27,0.00,11.70,27,9,0.0,163.8,11.8,3789,4723,971,900,900,900,893,901,900,900,898,900,900,900,900,862
2026-02-10T12:35:57.977,3.4,0.0,5.86,1.03,0.00,11.86,27,7,0.0,0.0,11.8,3700,3068,1156,900,900,900,898,900,892,900,900,900,900,900,900,893
2026-02-10T12:35:59.353,3.8,0.0,4.40,1.01,0.00,11.81,27,5,0.0,0.0,11.8,4829,2154,900,1423,893,900,900,900,898,900,895,900,900,900,3418,898
2026-02-10T12:36:00.697,5.9,0.1,6.57,2.44,0.00,11.94,27,27,0.0,29.8,12.0,3577,1334,962,2104,1132,939,968,994,922,869,4001,913,985,964,1369,917
2026-02-10T12:36:02.013,8.2,0.0,5.85,1.65,0.00,12.19,27,25,0.0,99.0,12.1,1916,904,1062,930,1060,1603,933,2325,988,900,1016,1467,1290,900,1113,933
2026-02-10T12:36:03.341,7.0,0.0,5.22,1.32,0.00,12.19,27,7,0.0,0.0,11.8,4690,1418,1384,901,900,900,898,1570,900,900,3205,1410,900,897,897,899
2026-02-10T12:36:04.661,4.3,0.0,4.77,1.16,0.00,11.85,27,5,0.0,0.0,11.8,3173,1133,901,901,900,891,935,1275,900,900,3554,1142,900,900,881,900
2026-02-10T12:36:05.997,3.2,0.1,4.76,1.07,0.00,11.72,27,5,0.0,29.6,11.9,4653,3905,1620,1804,1834,903,895,1516,901,898,1237,1220,900,1239,900,1278
2026-02-10T12:36:07.241,3.1,0.0,6.63,1.30,0.00,11.71,27,7,0.0,0.0,11.8,4786,1262,900,900,900,900,900,900,901,900,3794,900,900,887,900,900
2026-02-10T12:36:08.609,3.1,0.0,4.63,1.14,0.00,11.66,27,5,0.0,0.0,11.9,3800,1123,909,1460,2156,895,896,3914,900,1297,900,900,900,900,1174,900
2026-02-10T12:36:09.917,2.9,0.0,4.59,1.11,0.00,11.71,27,7,0.0,0.0,11.9,3090,1101,901,900,900,900,896,899,900,900,4124,900,900,900,900,900
2026-02-10T12:36:11.289,2.7,0.0,5.08,1.13,0.00,11.56,27,10,0.0,236.1,11.8,2092,4861,1991,1952,900,900,892,897,900,900,900,900,900,898,900,3555
2026-02-10T12:36:12.608,2.9,0.0,4.53,0.99,0.00,11.49,27,5,0.0,0.0,11.8,3136,3243,1203,900,900,900,4050,900,896,900,900,900,900,900,900,900
2026-02-10T12:36:13.957,2.5,0.0,4.53,1.13,0.00,11.67,27,5,0.0,0.0,11.9,3862,4876,1371,900,900,900,900,893,900,900,900,1222,900,900,1186,900
2026-02-10T12:36:15.321,2.8,0.0,4.63,1.12,0.00,11.61,27,11,0.0,0.0,11.9,4611,4094,2468,1335,1822,957,1203,1004,911,3443,1356,2589,901,1186,1037,1224
2026-02-10T12:36:16.677,7.4,0.1,7.50,2.96,0.00,12.05,27,21,0.0,121.0,12.1,4570,3200,1298,1445,961,910,1077,2501,1083,899,1072,897,932,900,980,901
2026-02-10T12:36:18.057,7.1,0.0,5.94,1.78,0.00,12.20,27,22,0.0,2.9,12.0,3062,4703,1675,1328,1892,1675,3011,1276,902,900,1617,1472,1514,892,1326,1508
2026-02-10T12:36:19.297,5.0,0.0,5.00,1.30,0.00,11.86,27,8,0.0,0.0,11.9,3587,1322,874,896,900,900,899,4098,900,892,900,900,900,900,900,901
2026-02-10T12:36:20.669,3.2,0.1,4.78,1.15,0.00,11.61,27,7,0.0,20.1,11.9,2924,932,900,900,900,900,900,900,892,900,1622,2413,892,900,1102,900
2026-02-10T12:36:22.021,3.3,0.0,4.54,1.09,0.00,11.54,27,7,0.0,0.0,11.9,2330,4071,933,898,900,1193,897,965,900,900,1240,900,897,900,1040,901
2026-02-10T12:36:23.341,3.8,0.0,4.58,0.95,0.00,11.70,27,5,0.0,0.0,11.9,3088,2608,912,3910,1492,1467,900,900,900,900,900,900,897,900,900,900
2026-02-10T12:36:24.681,3.1,0.0,4.40,1.03,0.00,11.77,27,7,0.0,0.0,11.9,3607,1454,900,897,1670,900,4088,900,900,1396,900,901,900,900,900,901
2026-02-10T12:36:26.029,3.2,0.1,4.82,1.13,0.00,11.80,27,9,0.0,242.9,11.9,3860,1377,3861,1789,900,900,900,1270,900,900,900,1062,895,900,1078,900
