timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu_temp_c,gpu_util_pct,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-10T12:25:15.529,2.6,0.0,4.84,1.25,0.00,11.33,27,5,0.0,17.6,11.8,3541,1027,1246,900,899,900,900,4024,900,901,899,900,901,900,900,901
2026-02-10T12:25:16.901,3.6,0.0,5.03,1.21,0.00,11.55,27,10,0.0,139.7,11.8,2957,1280,900,912,895,900,898,3592,900,901,900,900,891,900,900,901
2026-02-10T12:25:18.269,3.3,0.0,4.70,1.14,0.00,11.62,27,7,0.0,0.0,11.8,4569,977,900,900,900,900,899,4148,900,900,901,900,900,900,1278,900
2026-02-10T12:25:19.617,3.3,0.0,4.59,1.08,0.00,11.42,27,5,0.0,0.0,11.8,4647,1213,900,900,900,900,1533,900,1318,900,900,900,3685,1021,898,901
2026-02-10T12:25:20.945,3.3,0.0,4.71,1.11,0.00,11.39,27,9,0.0,0.0,11.8,1245,2047,2056,2898,1825,1303,900,900,1446,900,900,893,3760,1112,897,900
2026-02-10T12:25:22.213,3.6,0.0,4.88,1.15,0.00,11.38,27,5,0.0,12.8,11.8,4750,3908,1477,900,900,900,895,900,900,900,900,900,900,900,897,898
2026-02-10T12:25:23.585,3.1,0.0,5.34,1.03,0.00,11.37,27,5,0.0,20.4,11.8,3583,1999,900,900,900,901,900,900,900,887,3359,900,1091,894,898,900
2026-02-10T12:25:24.937,4.3,0.0,7.11,2.31,0.00,11.56,27,15,0.0,118.4,12.0,2994,2426,980,1016,899,1548,900,1558,1274,897,1340,900,1152,3258,900,987
2026-02-10T12:25:26.293,7.5,0.0,6.00,1.93,0.00,11.92,27,19,0.0,0.0,12.0,4477,1321,1854,900,1665,1417,1739,3042,991,1034,904,1252,1012,906,1565,2194
2026-02-10T12:25:27.605,6.8,0.0,5.88,1.88,0.00,12.03,27,23,0.0,0.0,11.9,1614,1678,1294,1283,830,1226,2421,900,901,891,900,900,1002,900,900,1293
2026-02-10T12:25:28.925,4.1,0.0,5.00,1.15,0.00,11.76,27,11,0.0,3.2,11.8,3939,3426,1322,900,900,900,898,900,901,900,900,895,900,900,899,900
2026-02-10T12:25:30.293,2.8,0.1,4.81,1.10,0.00,11.52,27,7,0.0,121.1,11.8,4624,1434,1650,900,900,900,900,901,899,890,900,900,900,900,900,3706
2026-02-10T12:25:31.653,2.6,0.0,4.57,1.09,0.00,11.68,27,7,0.0,0.0,11.8,1283,1324,3078,1247,900,900,900,900,897,898,900,1096,900,900,900,1202
2026-02-10T12:25:33.005,3.5,0.0,4.61,1.05,0.00,11.80,27,5,0.0,0.0,11.8,3988,1286,4212,896,900,900,898,900,895,898,1446,900,900,900,900,900
2026-02-10T12:25:34.353,2.9,0.0,6.27,1.11,0.00,11.70,27,7,0.0,53.1,11.8,2598,2920,1219,900,900,896,900,900,894,900,900,2280,1270,900,900,1049
2026-02-10T12:25:35.705,2.8,0.0,6.68,1.10,0.00,11.64,27,7,0.0,0.0,11.8,4421,2808,1508,1807,900,3735,1426,900,1426,900,1290,1511,900,900,896,900
2026-02-10T12:25:36.985,3.6,0.0,6.04,1.11,0.00,11.66,27,5,0.0,0.0,11.8,3076,1670,900,900,900,900,1406,900,888,900,894,900,900,3982,900,900
2026-02-10T12:25:38.329,2.4,0.0,4.65,1.00,0.00,11.60,27,5,0.0,105.5,11.8,1309,2267,1313,1445,1626,2393,3222,904,901,900,3556,900,900,940,900,1187
2026-02-10T12:25:39.593,2.9,0.0,4.92,1.08,0.00,11.63,27,11,0.0,48.2,11.8,4009,1391,4057,900,900,900,900,900,900,900,900,900,900,895,900,1074
2026-02-10T12:25:40.945,7.1,0.0,6.48,2.50,0.00,12.04,27,22,0.0,0.0,12.0,2477,3417,1251,1575,2025,2901,1232,900,1579,896,1450,926,1174,997,905,1155
2026-02-10T12:25:42.281,7.0,0.0,5.59,1.55,0.00,12.09,27,20,0.0,0.0,12.1,4353,1065,1035,1975,2551,3288,898,900,900,900,1122,899,1307,900,896,1750
2026-02-10T12:25:43.569,4.9,0.0,5.01,1.19,0.00,12.08,27,6,0.0,0.0,11.9,3195,4267,3801,987,1637,900,900,900,900,1791,900,900,901,1227,898,900
2026-02-10T12:25:44.901,3.0,0.2,5.39,1.12,0.00,11.48,27,5,0.0,180.5,11.8,1602,3983,1573,900,894,1679,900,3849,900,900,900,900,900,900,900,1110
2026-02-10T12:25:46.245,2.6,0.0,6.81,1.07,0.00,11.55,27,7,0.0,0.0,11.8,3423,1405,895,900,3081,900,1103,901,900,1085,900,900,901,900,900,900
2026-02-10T12:25:47.593,3.7,0.0,6.69,2.33,0.00,11.63,27,9,0.0,6.0,11.8,4122,1806,897,898,896,900,900,901,900,900,900,901,900,900,4018,900
2026-02-10T12:25:48.961,2.8,0.0,4.68,1.15,0.00,11.69,27,5,0.0,0.0,11.8,1721,937,4522,1307,898,1316,3496,900,1259,900,900,900,901,900,900,898
2026-02-10T12:25:50.249,2.6,0.1,4.57,0.92,0.00,11.71,27,7,0.0,139.6,11.8,4645,980,900,897,897,3213,900,900,900,900,900,900,895,900,900,900
2026-02-10T12:25:51.617,3.6,0.0,4.62,0.96,0.00,11.88,27,11,0.0,0.0,11.8,2856,2655,1005,895,900,900,900,900,900,900,1272,1211,900,900,1186,900
2026-02-10T12:25:52.973,2.8,0.0,4.40,0.99,0.00,11.73,27,5,0.0,0.0,11.8,3603,1713,1877,2152,899,1251,1844,900,896,901,900,901,901,1111,900,901
2026-02-10T12:25:54.297,2.6,0.1,4.45,1.04,0.00,11.83,27,7,0.0,18.7,11.8,4233,1385,887,899,900,900,900,901,891,901,905,901,900,900,3256,899
2026-02-10T12:25:55.673,5.7,0.0,8.39,2.71,0.00,12.07,27,18,0.0,31.9,12.0,2464,2036,4183,1493,2519,3456,899,1073,1448,914,1442,958,1207,914,1269,1282
2026-02-10T12:25:56.969,6.5,0.0,8.27,1.66,0.00,12.15,27,23,0.0,0.0,12.1,2832,2208,2822,1143,905,1130,1180,2099,965,1574,1458,910,910,999,918,1352
2026-02-10T12:25:58.285,5.7,0.0,5.30,1.46,0.00,12.05,27,15,0.0,0.0,11.9,4058,3817,1042,900,900,900,900,898,897,1650,894,900,893,896,899,1032
2026-02-10T12:25:59.641,3.5,0.1,4.89,1.16,0.00,11.54,27,5,0.0,140.9,11.9,2895,1026,900,900,900,1408,3614,900,900,900,900,900,1234,900,893,900
2026-02-10T12:26:00.973,2.8,0.0,4.46,1.06,0.00,11.56,27,5,0.0,0.0,11.9,2619,1257,893,900,1168,1181,1114,1427,895,900,900,896,993,901,2365,900
2026-02-10T12:26:02.325,3.6,0.0,4.53,0.94,0.00,11.56,27,10,0.0,0.0,11.9,4837,917,899,1207,900,900,897,900,900,2421,895,894,894,900,900,900
2026-02-10T12:26:03.705,2.9,0.0,4.66,1.07,0.00,11.72,27,5,0.0,0.0,11.9,2257,3907,989,2577,900,900,897,900,900,898,900,900,900,900,900,900
2026-02-10T12:26:05.061,2.8,0.1,5.86,0.88,0.00,11.49,27,7,0.0,211.3,11.8,2622,3377,1187,893,900,900,900,898,900,898,900,895,901,900,900,900
2026-02-10T12:26:06.429,3.2,0.0,5.07,1.38,0.00,11.69,27,11,0.0,0.0,11.9,4425,1704,900,2055,900,900,899,897,1471,897,900,4065,900,900,896,900
2026-02-10T12:26:07.753,2.9,0.0,5.67,1.08,0.00,11.55,27,7,0.0,0.0,11.8,3171,2775,3768,3402,1722,1657,900,1545,900,900,900,900,1020,1144,899,900
2026-02-10T12:26:09.041,2.4,0.0,6.65,1.03,0.00,11.70,27,5,0.0,0.0,11.8,3500,1695,894,901,1460,900,900,895,900,900,2742,900,900,1076,900,900
2026-02-10T12:26:10.409,4.1,0.1,6.52,2.53,0.00,11.75,27,21,0.0,23.7,12.1,2371,1106,900,1206,903,1111,898,1163,1544,899,1072,2602,1145,930,1447,982
2026-02-10T12:26:11.761,7.2,0.0,5.75,1.59,0.00,11.87,27,22,0.0,170.9,12.1,1146,1963,1326,989,1419,1087,1009,981,1275,1242,1924,900,1814,1034,900,1220
2026-02-10T12:26:13.088,7.2,0.0,5.13,1.18,0.00,12.04,27,24,0.0,0.0,11.9,1971,3149,1143,900,900,899,896,900,900,900,2575,900,900,900,900,896
2026-02-10T12:26:14.461,4.1,0.0,4.83,1.05,0.00,11.64,27,5,0.0,38.0,11.8,3849,1172,895,900,899,900,896,901,900,901,900,2326,897,1016,901,900
2026-02-10T12:26:15.845,2.5,0.0,4.46,0.90,0.00,11.49,27,5,0.0,0.0,11.8,4251,1143,900,900,900,900,900,896,900,901,900,1243,900,900,900,3422
2026-02-10T12:26:17.197,3.2,0.0,4.80,1.36,0.00,11.50,27,9,0.0,5.9,11.9,3353,1131,894,900,898,900,1378,900,900,901,898,900,898,4229,900,891
2026-02-10T12:26:18.549,4.3,0.0,6.54,1.10,0.00,11.52,27,5,0.0,0.0,11.9,4068,3835,3818,1357,900,900,1526,900,900,901,1168,1323,900,900,1251,892
2026-02-10T12:26:19.853,3.4,0.1,4.69,1.01,0.00,11.41,27,5,0.0,158.4,11.9,3222,3449,1043,900,900,900,900,900,900,893,900,900,897,900,901,899
2026-02-10T12:26:21.217,3.6,0.0,4.37,1.01,0.00,11.54,27,10,0.0,0.0,11.9,4378,1099,900,900,901,897,2717,900,1523,900,900,900,900,900,900,900
2026-02-10T12:26:22.581,4.2,0.0,4.48,0.95,0.00,11.70,27,5,0.0,0.0,11.9,4205,1114,894,1213,1727,900,900,900,898,900,900,1301,1017,4110,904,900
2026-02-10T12:26:23.929,3.3,0.0,4.52,1.15,0.00,11.63,27,7,0.0,0.0,11.9,4275,1374,900,901,900,900,1512,900,901,3774,900,900,900,897,1263,900
2026-02-10T12:26:25.253,3.9,0.1,5.01,1.10,0.00,11.53,27,13,0.0,133.0,11.9,3659,1034,2555,3234,4596,1023,1899,1112,2528,1351,942,1578,914,1584,1517,907
2026-02-10T12:26:26.593,8.0,0.0,7.16,3.12,0.00,11.91,27,15,0.0,0.0,12.1,2402,3651,3459,3308,1055,1525,1370,900,1489,969,900,1353,1509,915,2208,954
2026-02-10T12:26:27.905,6.6,0.0,6.26,1.75,0.00,11.90,27,21,0.0,0.0,12.1,3463,957,900,901,1365,900,895,896,892,887,900,890,900,900,2395,900
2026-02-10T12:26:29.305,4.6,0.0,6.13,0.99,0.00,11.67,27,11,0.0,0.0,11.8,2525,1573,889,3932,900,900,884,900,900,900,1678,901,900,900,899,900
2026-02-10T12:26:30.653,2.9,0.1,4.57,1.02,0.00,11.84,27,5,0.0,20.0,11.8,2799,1089,900,901,900,1477,896,900,1107,900,900,2343,900,896,892,900
2026-02-10T12:26:32.029,2.6,0.0,4.32,0.89,0.00,11.65,27,7,0.0,0.0,11.8,3706,1255,900,901,1162,901,898,898,900,900,900,3652,900,899,893,900
2026-02-10T12:26:33.393,3.5,0.0,4.73,1.15,0.00,11.61,27,7,0.0,0.0,11.8,4072,3069,1671,900,900,900,898,900,900,900,900,900,900,898,873,900
2026-02-10T12:26:34.757,2.5,0.1,4.76,1.09,0.00,11.40,27,7,0.0,143.6,11.8,3551,1919,895,901,900,899,899,1284,900,2302,900,901,900,900,899,900
2026-02-10T12:26:36.129,2.4,0.0,4.32,0.91,0.00,11.33,27,12,0.0,0.0,11.8,4065,1613,900,3190,900,951,1780,949,900,900,899,900,897,897,900,900
2026-02-10T12:26:37.497,3.2,0.0,4.73,1.11,0.00,11.55,27,5,0.0,0.0,11.9,3157,1283,900,900,3995,896,922,900,900,900,900,1327,900,900,900,900
2026-02-10T12:26:38.841,2.5,0.0,4.51,1.03,0.00,11.39,27,7,0.0,0.0,11.9,4266,1334,901,900,4215,900,898,901,900,892,900,900,895,900,897,901
2026-02-10T12:26:40.209,2.7,0.1,5.00,1.17,0.00,11.27,27,9,0.0,120.8,11.9,3298,1154,900,900,901,1281,899,900,900,897,1030,2667,2351,2774,961,992
2026-02-10T12:26:41.589,7.4,0.0,6.65,2.69,0.00,11.87,27,20,0.0,0.0,12.1,2742,1632,2255,2046,902,932,895,1285,1273,991,816,1281,902,1190,1434,901
2026-02-10T12:26:42.945,7.7,0.0,5.53,1.50,0.00,11.66,27,14,0.0,0.0,12.1,3976,1261,2068,912,3324,900,900,900,1410,906,895,900,900,899,900,898
2026-02-10T12:26:44.277,4.8,0.0,4.93,1.19,0.00,11.65,27,8,0.0,0.0,11.9,1661,1181,895,900,900,1221,900,900,1307,898,896,986,900,900,898,2879
2026-02-10T12:26:45.605,3.0,0.1,4.92,1.15,0.00,11.35,27,7,0.0,33.6,11.9,3974,1337,900,1645,4216,900,900,897,1218,895,900,901,894,900,897,900
2026-02-10T12:26:46.933,2.5,0.0,4.69,1.32,0.00,11.48,27,5,0.0,0.0,11.9,4101,1332,898,900,900,895,897,901,896,4647,900,900,4762,900,897,4718
2026-02-10T12:26:48.261,4.1,0.0,6.22,2.56,0.00,11.37,27,9,0.0,5.8,11.9,3248,1027,895,1509,900,892,900,901,900,1139,900,900,3175,895,900,875
2026-02-10T12:26:49.625,2.9,0.1,4.90,1.00,0.00,11.36,27,7,0.0,157.0,11.9,3802,1042,892,900,884,900,900,1463,1556,900,868,900,900,4101,900,901
2026-02-10T12:26:50.989,2.7,0.0,4.65,1.09,0.00,11.33,27,7,0.0,2.8,11.9,1746,3451,1876,900,900,1536,3688,901,900,900,897,900,898,2395,1174,900
2026-02-10T12:26:52.333,3.6,0.0,4.87,1.25,0.00,11.45,27,7,0.0,0.0,11.9,4893,1222,889,4230,900,900,900,900,900,900,900,900,900,900,900,900
2026-02-10T12:26:53.701,2.7,0.0,4.51,1.11,0.00,11.43,27,5,0.0,0.0,11.9,2637,4638,2278,1038,1822,1600,897,900,1275,3692,901,900,900,1107,900,900
2026-02-10T12:26:54.989,2.3,0.1,4.70,1.05,0.00,11.34,27,5,0.0,126.0,11.9,3612,1118,1026,3420,900,1812,900,901,900,900,898,901,892,900,892,900
2026-02-10T12:26:56.360,6.2,0.0,6.60,2.73,0.00,11.67,27,21,0.0,0.0,12.1,3839,1729,897,938,900,914,898,856,900,1833,964,2190,1068,1644,901,2289
2026-02-10T12:26:57.737,7.5,0.0,5.93,1.87,0.00,11.74,27,25,0.0,0.0,12.1,4722,1892,2264,1091,2916,906,921,1040,1044,960,854,1284,1056,1018,900,892
2026-02-10T12:26:59.117,5.4,0.0,5.12,1.33,0.00,11.70,27,11,0.0,0.0,11.9,3944,3905,1271,900,900,900,1825,901,898,900,898,900,900,900,900,895
2026-02-10T12:27:00.465,3.2,0.1,5.26,1.27,0.00,11.33,27,5,0.0,163.4,11.9,1406,923,900,3171,895,900,900,901,900,901,900,900,900,900,900,900
2026-02-10T12:27:01.829,2.4,0.0,4.44,0.98,0.00,11.40,27,7,0.0,0.0,11.9,3176,4108,1567,902,897,900,900,1623,1213,901,900,901,900,900,900,901
2026-02-10T12:27:03.149,3.3,0.0,4.75,1.17,0.00,11.59,27,10,0.0,0.0,11.9,3563,1425,1265,1031,908,1330,2430,1540,1292,901,891,895,899,900,1139,901
2026-02-10T12:27:04.457,3.0,0.0,4.56,0.92,0.00,11.54,27,6,0.0,60.3,11.9,3893,1118,900,900,1435,900,896,900,900,901,900,900,900,900,3507,900
2026-02-10T12:27:05.813,2.5,0.0,4.50,1.08,0.00,11.54,27,7,0.0,0.0,11.9,4737,1555,900,4053,900,900,900,900,900,900,900,900,900,900,900,900
2026-02-10T12:27:07.189,3.2,0.0,4.81,1.26,0.00,11.52,27,7,0.0,0.0,11.9,3211,1227,1856,898,901,2603,900,900,896,901,898,901,900,900,897,900
2026-02-10T12:27:08.533,3.1,0.0,4.39,0.96,0.00,11.38,27,7,0.0,0.0,11.9,3296,1384,1413,900,898,896,900,1507,900,900,1104,4139,896,1096,900,901
