timestamp,cpu_pct,iowait_pct,rapl_package_w,rapl_core_w,rapl_dram_w,gpu_power_w,gpu_temp_c,gpu_util_pct,io_read_kbs,io_write_kbs,mem_used_pct,cpu0_mhz,cpu1_mhz,cpu2_mhz,cpu3_mhz,cpu4_mhz,cpu5_mhz,cpu6_mhz,cpu7_mhz,cpu8_mhz,cpu9_mhz,cpu10_mhz,cpu11_mhz,cpu12_mhz,cpu13_mhz,cpu14_mhz,cpu15_mhz
2026-02-10T12:28:12.101,6.8,0.0,6.85,2.91,0.00,11.84,27,19,0.0,0.0,12.2,1468,1528,1297,3998,1805,4662,1291,928,2029,1858,1373,1370,1373,914,2431,1598
2026-02-10T12:28:13.341,7.8,0.0,5.76,1.69,0.00,11.79,27,19,0.0,0.0,12.2,4707,3203,1076,2862,3198,2243,3774,1440,900,1200,909,1432,930,1115,899,987
2026-02-10T12:28:14.637,6.2,0.0,5.58,1.47,0.00,11.90,27,18,0.0,24.4,12.0,4273,3352,897,900,1687,900,900,898,897,900,900,900,900,3829,900,1308
2026-02-10T12:28:15.985,3.5,0.0,4.83,1.13,0.00,11.31,27,5,0.0,111.4,12.0,3265,1715,900,900,900,901,900,900,895,900,900,877,900,3173,900,898
2026-02-10T12:28:17.345,3.0,0.0,4.46,0.96,0.00,11.46,27,5,0.0,5.9,12.0,4329,1303,900,900,900,900,900,900,900,900,900,900,900,3905,900,900
2026-02-10T12:28:18.709,3.0,0.0,4.97,1.27,0.00,11.40,27,9,0.0,0.0,12.0,2642,1534,1255,1330,4503,1320,1860,1527,900,900,900,900,900,901,900,897
2026-02-10T12:28:20.005,2.6,0.1,4.73,1.04,0.00,11.55,27,7,0.0,134.8,12.0,4850,2566,1607,900,897,900,1328,900,900,900,900,900,900,900,900,900
2026-02-10T12:28:21.361,2.4,0.0,4.42,0.97,0.00,11.54,27,5,0.0,0.0,12.0,3456,1994,900,896,1030,1413,900,900,900,888,1645,1217,898,4299,898,900
2026-02-10T12:28:22.693,3.6,0.0,4.75,1.17,0.00,11.73,27,6,0.0,0.0,12.0,4032,1232,2002,971,900,900,900,900,900,898,900,900,2558,900,1114,900
2026-02-10T12:28:24.049,2.7,0.0,4.54,1.04,0.00,11.42,27,7,0.0,0.0,12.0,4405,1665,900,901,900,901,900,900,896,901,900,4099,900,900,900,1282
2026-02-10T12:28:25.401,2.5,0.1,4.78,1.03,0.00,11.35,27,7,0.0,130.1,12.0,4837,1561,2540,910,900,900,4095,1273,894,900,900,900,1221,1157,1286,899
2026-02-10T12:28:26.669,4.7,0.0,8.25,2.73,0.00,11.55,27,14,0.0,0.0,12.2,2753,1938,929,1558,1023,967,1050,900,1137,926,902,1077,903,1012,2486,928
2026-02-10T12:28:28.013,7.2,0.0,5.41,1.42,0.00,11.86,27,23,0.0,0.0,12.2,2999,4330,1020,895,1510,1768,1244,1428,903,3324,1205,894,3386,975,1076,1357
2026-02-10T12:28:29.313,6.9,0.0,5.68,1.67,0.00,11.73,27,30,0.0,0.0,12.0,3499,1104,900,2313,900,900,896,3782,896,900,1253,900,1210,900,896,898
2026-02-10T12:28:30.665,4.3,0.1,6.61,1.21,0.00,11.50,27,5,0.0,24.4,12.0,1259,1440,895,900,900,900,4044,900,1570,900,900,900,900,900,900,900
2026-02-10T12:28:32.029,3.2,0.0,4.56,1.14,0.00,11.36,27,5,0.0,0.0,12.0,4522,1585,1234,900,1398,1740,1788,900,900,1082,900,900,900,900,3797,900
2026-02-10T12:28:33.317,3.5,0.0,4.68,1.13,0.00,11.19,27,8,0.0,12.6,12.0,4000,1153,1468,895,1432,1522,900,900,894,900,901,900,901,900,3983,900
2026-02-10T12:28:34.625,3.9,0.0,4.70,1.18,0.00,11.40,27,7,0.0,33.2,12.0,3721,3113,1266,4566,2163,907,899,900,900,900,900,900,901,900,1123,900
2026-02-10T12:28:35.941,3.5,0.0,4.98,1.15,0.00,11.23,27,7,0.0,109.0,12.0,3352,4131,1035,2647,1822,900,900,900,889,900,900,888,901,900,892,899
2026-02-10T12:28:37.293,3.5,0.0,5.55,1.00,0.00,11.59,27,8,0.0,0.0,12.0,4866,1202,897,1898,1295,900,1258,900,1332,900,900,886,900,900,2262,900
2026-02-10T12:28:38.641,3.8,0.0,5.80,1.28,0.00,11.56,27,5,0.0,63.6,12.0,4869,1193,906,896,894,900,1393,899,898,4292,901,900,900,900,891,899
2026-02-10T12:28:39.985,2.8,0.0,4.71,1.24,0.00,11.44,27,7,0.0,0.0,12.0,3437,1262,895,900,900,900,900,900,900,3205,900,901,900,900,898,900
2026-02-10T12:28:41.349,2.9,0.0,4.70,0.96,0.00,11.63,27,14,0.0,111.0,12.0,1865,1867,1382,3856,963,4210,2839,1967,2174,1384,1373,1699,1066,1318,1752,1262
2026-02-10T12:28:42.653,7.7,0.0,7.04,2.85,0.00,11.80,27,19,0.0,6.1,12.2,2720,3109,1116,900,1583,2556,1588,3994,975,923,896,1478,900,913,2019,1001
2026-02-10T12:28:43.925,7.0,0.0,5.77,1.79,0.00,11.76,27,17,0.0,0.0,12.3,4155,962,900,900,900,895,898,921,901,897,900,2538,1393,898,900,900
2026-02-10T12:28:45.313,4.5,0.0,5.60,1.12,0.00,11.64,27,9,0.0,0.0,12.0,3782,4572,1790,2699,907,898,915,1263,900,900,1259,900,900,900,897,1012
2026-02-10T12:28:46.637,2.7,0.0,6.78,1.10,0.00,11.31,27,5,0.0,27.6,12.0,3851,3952,1260,2491,900,895,900,900,900,900,900,900,900,901,898,900
2026-02-10T12:28:48.005,2.9,0.0,6.46,2.48,0.00,11.17,27,7,0.0,0.0,12.0,2938,1179,900,897,4198,900,900,899,900,900,894,900,901,900,900,900
2026-02-10T12:28:49.377,3.5,0.0,5.46,1.21,0.00,11.18,27,7,0.0,109.1,12.0,3963,1331,894,899,3867,900,895,1207,1206,900,898,900,900,901,899,900
2026-02-10T12:28:50.721,2.6,0.0,6.74,1.05,0.00,11.23,27,5,0.0,0.0,12.0,4502,3040,1514,900,900,900,900,1122,900,900,895,900,3861,900,1198,901
2026-02-10T12:28:52.041,2.8,0.0,5.06,1.12,0.00,11.34,27,7,0.0,0.0,12.0,1484,3867,1093,898,894,900,900,1192,900,900,895,900,2326,900,1027,900
2026-02-10T12:28:53.393,3.8,0.0,4.73,0.90,0.00,11.43,27,7,0.0,21.5,12.0,3763,4830,996,896,897,900,897,895,900,900,898,900,900,900,900,900
2026-02-10T12:28:54.753,2.7,0.0,4.77,1.24,0.00,11.40,27,7,0.0,107.1,12.0,2762,1319,1126,900,3905,901,898,895,884,900,900,900,900,900,1105,1357
2026-02-10T12:28:56.105,2.9,0.0,4.58,1.11,0.00,11.52,27,9,0.0,0.0,12.0,3161,2652,1052,894,894,900,900,901,900,899,898,900,901,900,1698,900
2026-02-10T12:28:57.477,7.0,0.0,6.56,2.61,0.00,11.90,27,25,0.0,0.0,12.2,2552,3556,1429,929,1087,899,1025,1355,905,908,1492,1160,1318,942,900,1604
2026-02-10T12:28:58.853,6.7,0.0,5.77,1.54,0.00,11.82,27,20,0.0,3.0,12.3,3927,1062,1085,900,4339,910,1459,1318,868,927,894,900,900,899,900,900
2026-02-10T12:29:00.221,5.1,0.0,5.36,1.41,0.00,11.66,27,6,0.0,20.4,12.0,2183,4807,1327,893,900,900,900,900,900,899,900,3715,900,900,900,900
2026-02-10T12:29:01.565,3.1,0.0,6.39,1.13,0.00,11.52,27,7,0.0,113.5,12.0,4698,1189,900,900,900,900,900,900,2275,900,900,3689,900,900,900,900
2026-02-10T12:29:02.909,2.6,0.0,4.61,1.17,0.00,11.49,27,7,0.0,0.0,12.0,3467,1824,900,900,900,900,900,3282,1221,900,897,900,900,900,1051,901
2026-02-10T12:29:04.281,3.4,0.0,4.63,1.03,0.00,11.81,27,8,0.0,0.0,12.0,4546,2066,1287,899,900,900,900,900,900,3771,2397,900,901,900,897,1351
2026-02-10T12:29:05.629,2.8,0.1,4.63,0.98,0.00,11.75,27,5,0.0,20.8,12.0,3173,1503,893,900,894,870,890,895,1235,900,882,900,901,900,2361,900
2026-02-10T12:29:07.005,2.8,0.0,4.29,0.86,0.00,11.65,27,5,0.0,0.0,12.0,4244,980,900,900,900,900,900,897,888,896,900,900,4232,900,900,900
2026-02-10T12:29:08.369,3.5,0.0,4.54,0.98,0.00,11.87,27,9,0.0,0.0,12.0,4686,4756,1927,904,900,900,4094,900,896,1574,881,900,900,900,900,900
2026-02-10T12:29:09.697,2.6,0.0,4.92,1.42,0.00,11.50,27,5,0.0,24.2,12.0,1544,1284,900,900,900,896,898,900,898,900,900,900,900,900,900,3946
2026-02-10T12:29:11.061,2.1,0.1,4.86,1.19,0.00,11.68,27,5,0.0,116.8,12.0,4061,1438,900,900,3518,900,897,896,900,900,894,900,900,900,4034,897
2026-02-10T12:29:12.429,6.0,0.0,6.48,2.64,0.00,11.77,27,23,0.0,0.0,12.2,4289,1375,909,962,928,900,898,1379,1060,913,1357,901,1494,898,1006,2762
2026-02-10T12:29:13.801,7.2,0.0,5.86,1.38,0.00,12.02,27,17,0.0,5.9,12.2,3722,3839,1170,1166,983,1159,903,1323,1041,927,900,961,1082,902,1012,903
2026-02-10T12:29:15.177,5.2,0.1,7.62,1.25,0.00,12.03,27,15,0.0,127.1,12.0,3359,3801,1209,901,900,900,896,897,897,900,900,1113,982,1084,896,900
2026-02-10T12:29:16.525,3.1,0.0,5.07,0.96,0.00,11.84,27,5,0.0,0.0,12.0,4138,2449,2222,908,900,4330,1376,900,900,900,900,900,876,900,900,900
2026-02-10T12:29:17.853,2.6,0.0,4.35,1.01,0.00,11.49,27,7,0.0,0.0,12.0,2392,2233,4008,1339,1870,900,897,900,879,896,3885,900,1191,900,897,900
2026-02-10T12:29:19.193,3.0,0.0,4.39,0.99,0.00,11.70,27,9,0.0,0.0,12.0,4433,3085,1426,2161,1862,900,1614,1725,896,900,3667,1707,883,1302,900,900
2026-02-10T12:29:20.457,2.5,0.1,4.79,1.24,0.00,11.47,27,5,0.0,22.8,12.0,1669,4908,2522,900,895,900,1016,900,1470,896,901,900,4209,895,900,900
2026-02-10T12:29:21.781,2.4,0.0,4.44,1.09,0.00,11.45,27,7,0.0,0.0,12.0,2464,2015,1246,900,893,901,3605,896,900,900,900,899,894,900,900,900
2026-02-10T12:29:23.129,3.4,0.0,4.53,0.99,0.00,11.64,27,7,0.0,0.0,12.0,3275,2433,1055,900,894,3552,900,900,900,896,900,900,1091,900,900,900
2026-02-10T12:29:24.497,2.9,0.0,4.47,1.02,0.00,11.52,27,6,0.0,0.0,12.0,4441,1766,1501,900,897,901,900,900,900,1147,900,900,1124,4167,900,1104
2026-02-10T12:29:25.777,2.5,0.1,6.03,0.98,0.00,11.63,27,7,0.0,133.8,12.0,4438,2792,2491,900,899,901,896,894,900,897,900,900,1176,3731,1384,900
2026-02-10T12:29:27.081,4.8,0.0,6.13,2.38,0.00,11.63,27,20,0.0,0.0,12.2,2714,1288,3710,1558,1031,900,1103,900,1293,1217,1057,1269,977,1188,1070,1070
2026-02-10T12:29:28.437,7.4,0.0,5.59,1.55,0.00,11.84,27,16,0.0,0.0,12.2,1649,3521,1284,1105,905,1632,2138,1014,916,1043,1318,1893,914,3073,1299,1866
2026-02-10T12:29:29.745,6.4,0.1,5.66,1.57,0.00,11.80,27,31,0.0,18.9,12.0,1844,4515,990,1498,913,922,898,897,900,900,900,1530,900,899,2753,898
2026-02-10T12:29:31.073,4.6,0.0,5.20,1.17,0.00,11.58,27,7,0.0,98.8,12.0,1494,2138,3389,1180,900,900,897,900,886,900,1411,900,2968,901,901,900
2026-02-10T12:29:32.413,3.4,0.0,4.36,0.88,0.00,11.61,27,5,0.0,0.0,12.0,3205,1478,1514,1013,975,1617,2240,1401,899,1065,900,1633,1412,900,900,900
2026-02-10T12:29:33.669,3.5,0.0,4.30,0.89,0.00,11.50,27,7,0.0,0.0,12.0,3274,4016,1327,897,900,900,896,900,900,894,900,900,900,900,900,900
2026-02-10T12:29:35.041,3.6,0.0,5.05,1.32,0.00,11.50,27,7,0.0,22.9,12.0,4415,1641,1552,900,900,900,2783,1262,900,898,900,900,900,900,901,900
2026-02-10T12:29:36.389,3.2,0.0,6.20,1.01,0.00,11.46,27,6,0.0,0.0,12.0,2791,2950,1048,900,900,879,898,900,900,900,900,902,900,900,901,900
2026-02-10T12:29:37.761,3.4,0.0,4.57,0.97,0.00,11.53,27,10,0.0,0.0,12.0,3440,1277,1652,900,900,900,900,1414,900,893,891,900,900,900,3952,900
2026-02-10T12:29:39.117,3.9,0.0,4.86,1.14,0.00,11.65,27,7,0.0,103.2,12.0,3072,1567,894,900,900,900,3855,900,900,900,900,901,900,900,900,900
2026-02-10T12:29:40.477,2.7,0.0,6.56,1.39,0.00,11.56,27,7,0.0,29.4,12.0,4869,1558,900,900,4120,900,897,897,900,921,1630,900,900,900,900,901
2026-02-10T12:29:41.845,3.2,0.0,4.76,1.05,0.00,11.69,27,9,0.0,0.0,12.0,3044,1164,903,900,1066,2124,3219,2309,1888,2172,2556,914,1426,926,3305,1236
2026-02-10T12:29:43.177,7.2,0.0,6.91,2.89,0.00,12.11,27,22,0.0,0.0,12.2,3612,1838,1492,901,1650,2567,1167,902,1150,1390,1384,964,1305,1240,989,1556
2026-02-10T12:29:44.485,6.9,0.0,5.50,1.48,0.00,12.17,27,20,0.0,0.0,12.2,1164,2392,929,898,892,900,1196,1433,897,2103,900,898,896,899,897,900
2026-02-10T12:29:45.861,4.4,0.0,5.38,0.98,0.00,11.98,27,11,0.0,192.4,12.0,3375,1340,924,900,901,900,899,1536,900,900,900,900,4146,900,900,900
2026-02-10T12:29:47.213,3.3,0.0,6.04,2.55,0.00,11.58,27,5,0.0,0.0,12.0,2239,1566,3878,906,900,1740,900,901,900,1114,901,899,901,900,901,900
2026-02-10T12:29:48.573,2.3,0.0,4.51,1.14,0.00,11.30,27,7,0.0,0.0,12.0,4629,1280,1123,900,900,893,3616,901,1301,893,1310,895,897,900,900,900
2026-02-10T12:29:49.917,3.3,0.1,5.93,1.32,0.00,11.66,27,5,0.0,27.1,12.0,2919,1103,895,900,900,890,899,900,900,2752,900,900,901,900,901,900
2026-02-10T12:29:51.285,2.6,0.0,6.84,0.97,0.00,11.52,27,5,0.0,161.1,12.0,4663,1362,897,900,891,900,896,900,1195,900,900,900,900,3943,900,925
2026-02-10T12:29:52.629,2.8,0.0,4.86,1.08,0.00,11.64,27,7,0.0,0.0,12.0,4181,978,900,869,893,900,899,900,1231,892,1216,900,900,900,899,3475
2026-02-10T12:29:53.953,3.2,0.0,4.76,1.09,0.00,11.73,27,5,0.0,0.0,12.0,2852,1042,4173,935,900,899,900,900,900,900,900,900,2571,1106,1007,900
2026-02-10T12:29:55.321,3.0,0.0,5.12,1.33,0.00,11.69,27,7,0.0,37.2,11.8,4669,1488,915,3186,900,2397,900,900,900,900,1201,900,898,901,1119,900
2026-02-10T12:29:56.677,2.7,0.0,4.75,1.04,0.00,11.38,27,11,0.0,201.8,11.8,4398,3137,1388,2461,4223,900,900,899,900,900,900,1020,897,901,894,900
2026-02-10T12:29:57.981,7.4,0.0,6.89,2.89,0.00,11.86,27,28,0.0,0.0,12.0,2179,4791,1688,951,1352,900,2201,1083,900,4129,1019,1296,888,1044,901,1074
2026-02-10T12:29:59.289,7.8,0.0,5.56,1.53,0.00,11.98,27,20,0.0,0.0,12.0,3719,1139,911,1865,892,1023,926,1032,1014,1060,1428,901,898,2438,1000,900
2026-02-10T12:30:00.649,5.6,0.0,5.81,1.60,0.00,11.90,27,11,0.0,43.9,11.8,4900,1154,900,900,897,900,900,900,899,900,900,1358,900,900,2373,987
2026-02-10T12:30:02.017,3.4,0.0,6.87,0.97,0.00,11.58,27,7,0.0,0.0,11.8,4808,1073,904,2521,901,900,900,900,900,897,901,898,900,897,890,900
2026-02-10T12:30:03.389,2.8,0.0,5.34,0.88,0.00,11.67,27,7,0.0,0.0,11.8,4341,1853,3816,900,900,900,896,900,900,891,890,900,900,900,900,1041
2026-02-10T12:30:04.753,3.5,0.0,4.71,1.07,0.00,11.70,27,11,0.0,225.3,11.8,3033,990,1843,900,897,901,896,896,1349,898,900,900,900,3647,900,900
2026-02-10T12:30:06.117,2.6,0.0,4.74,1.05,0.00,11.61,27,5,0.0,0.0,11.8,3337,1464,900,900,900,900,894,900,900,900,900,897,901,3908,899,901
2026-02-10T12:30:07.481,2.6,0.0,4.60,1.03,0.00,11.53,27,7,0.0,8.7,11.8,3519,4500,2140,917,900,900,900,900,1347,900,900,895,3874,900,900,900
2026-02-10T12:30:08.825,3.1,0.0,4.70,1.14,0.00,11.73,27,7,0.0,0.0,11.8,4482,1344,901,900,900,900,900,1054,900,900,3210,900,900,900,898,1164
2026-02-10T12:30:10.189,2.4,0.1,4.70,1.02,0.00,11.78,27,7,0.0,137.8,11.8,3115,1273,2075,892,900,900,899,900,901,900,900,898,901,900,901,4018
2026-02-10T12:30:11.521,2.6,0.0,5.44,1.02,0.00,11.65,27,7,0.0,0.0,11.8,3105,3648,2319,2185,3527,1810,900,1466,900,901,897,900,900,900,900,873
2026-02-10T12:30:12.809,5.8,0.0,8.95,2.76,0.00,11.86,27,18,0.0,0.0,12.0,3203,1120,3039,1009,898,1080,1068,896,1108,901,1044,900,1005,960,918,949
2026-02-10T12:30:14.184,7.3,0.0,5.79,1.61,0.00,11.97,27,14,0.0,0.0,12.0,1184,4267,1113,1897,1376,904,1527,1588,900,952,892,1243,902,2933,1196,910
2026-02-10T12:30:15.489,5.7,0.0,6.08,1.73,0.00,12.06,27,13,0.0,151.6,11.8,1169,2264,1102,900,900,900,897,900,897,900,900,2266,895,1325,900,900
2026-02-10T12:30:16.853,3.1,0.0,4.67,0.97,0.00,11.79,27,7,0.0,5.9,11.8,4031,1067,900,900,900,900,1411,900,900,900,901,900,900,900,900,3815
2026-02-10T12:30:18.217,2.7,0.0,4.32,1.00,0.00,11.78,27,7,0.0,0.0,11.8,3023,2997,1442,900,899,900,900,900,900,1069,900,900,896,900,900,2401
2026-02-10T12:30:19.569,3.0,0.0,4.45,1.00,0.00,11.86,27,7,0.0,0.0,11.8,2111,1263,899,900,2568,900,897,898,897,900,898,900,900,900,894,898
2026-02-10T12:30:20.949,3.3,0.1,4.91,1.07,0.00,11.64,27,5,0.0,105.3,11.8,4602,2073,900,901,4231,900,900,900,897,1119,900,900,900,897,900,891
2026-02-10T12:30:22.293,2.8,0.0,4.84,1.09,0.00,11.54,27,7,0.0,0.0,11.8,3862,3534,1215,900,898,900,897,900,900,900,900,900,900,900,900,898
2026-02-10T12:30:23.657,3.1,0.0,6.04,1.06,0.00,11.73,27,9,0.0,0.0,11.8,4702,2801,2303,1026,4191,901,900,900,899,895,915,900,900,897,896,900
2026-02-10T12:30:24.997,3.0,0.1,4.63,1.06,0.00,11.72,27,5,0.0,17.9,11.8,4603,974,900,887,4240,900,900,900,900,1332,900,900,900,900,1302,895
2026-02-10T12:30:26.345,2.3,0.0,4.92,1.21,0.00,11.63,27,5,0.0,115.3,11.8,1100,4900,1324,1158,3727,896,900,894,900,1299,896,900,901,1090,901,897
2026-02-10T12:30:27.689,5.3,0.0,6.12,2.33,0.00,12.00,27,27,0.0,0.0,12.0,1527,4844,1955,1347,1072,943,986,3141,1311,1430,1605,1203,888,1018,977,1562
2026-02-10T12:30:28.993,7.6,0.0,5.76,1.68,0.00,12.02,27,22,0.0,0.0,12.0,3963,2992,2001,1989,2851,1153,900,1505,915,1213,1041,1019,1002,1683,1091,1167
2026-02-10T12:30:30.329,6.9,0.0,5.58,1.38,0.00,12.00,27,25,0.0,21.0,11.8,2774,1159,900,900,901,900,1510,982,2683,1273,2037,1204,900,1213,900,900
2026-02-10T12:30:31.681,3.8,0.0,5.01,1.28,0.00,11.86,27,7,0.0,102.4,11.8,4784,986,900,3632,901,900,898,901,1193,900,899,900,3923,892,898,900
2026-02-10T12:30:33.049,2.5,0.0,5.49,1.02,0.00,11.77,27,7,0.0,0.0,11.8,4393,1285,900,900,4221,900,1584,897,901,900,900,900,900,897,900,900
2026-02-10T12:30:34.393,2.9,0.0,6.95,1.10,0.00,11.87,27,7,0.0,0.0,11.8,3890,1315,897,900,900,900,897,900,897,1331,1333,900,900,2865,900,900
2026-02-10T12:30:35.757,3.4,0.0,4.90,1.08,0.00,12.03,27,5,0.0,32.3,11.8,3240,1709,900,900,900,4066,900,1126,897,899,900,900,900,901,900,900
2026-02-10T12:30:37.097,2.5,0.0,4.63,1.03,0.00,11.91,27,7,0.0,107.3,11.8,2525,1532,912,900,4252,901,899,900,900,1247,900,900,900,900,900,900
2026-02-10T12:30:38.441,3.0,0.0,4.50,1.04,0.00,11.84,27,8,0.0,0.0,11.8,4329,1323,900,907,901,1196,895,900,900,900,900,1279,900,900,899,3920
2026-02-10T12:30:39.809,3.0,0.0,4.79,1.20,0.00,11.80,27,5,0.0,0.0,11.8,3125,1888,900,1454,900,3597,900,894,900,900,900,900,900,900,900,900
2026-02-10T12:30:41.153,2.3,0.0,4.45,1.09,0.00,11.66,27,7,0.0,0.0,11.8,3270,946,900,2985,900,901,898,900,900,889,900,900,900,900,900,901
2026-02-10T12:30:42.517,3.5,0.0,4.70,0.94,0.00,11.79,27,17,0.0,19.9,12.0,3114,2396,4144,4825,1177,1548,2739,4023,906,1193,1544,901,1599,1297,3745,900
2026-02-10T12:30:43.789,7.7,0.0,7.34,2.91,0.00,12.14,27,26,0.0,0.0,12.1,2187,3502,3087,3926,1263,1449,926,914,1436,3862,1137,1253,1182,898,1597,1513
2026-02-10T12:30:45.081,7.1,0.0,7.64,1.63,0.00,12.00,27,25,0.0,122.4,12.0,3080,1238,900,1993,900,893,896,900,1158,3124,894,894,900,900,900,901
2026-02-10T12:30:46.445,4.1,0.0,4.95,1.17,0.00,12.01,27,8,0.0,0.0,11.9,1780,4022,924,3851,900,900,1555,894,900,3953,1222,900,900,901,899,901
2026-02-10T12:30:47.757,3.3,0.0,6.28,2.61,0.00,11.62,27,7,0.0,3.1,11.9,4494,3912,1307,900,895,900,898,900,900,876,897,900,886,900,900,900
2026-02-10T12:30:49.125,2.4,0.0,4.58,1.00,0.00,11.75,27,7,0.0,17.1,11.9,1643,1299,3698,1281,901,899,900,1656,1142,3394,1339,900,1129,1189,1407,900
2026-02-10T12:30:50.377,3.4,0.0,4.64,1.01,0.00,11.77,27,7,0.0,115.4,11.9,3017,3816,1024,900,891,900,900,900,862,901,898,901,895,900,900,900
2026-02-10T12:30:51.745,2.8,0.0,4.97,1.33,0.00,11.62,27,5,0.0,0.0,11.9,4192,2012,1969,3808,901,900,900,896,900,900,895,900,897,900,900,897
2026-02-10T12:30:53.085,2.9,0.0,4.44,0.95,0.00,11.74,27,5,0.0,0.0,11.8,2644,1533,1629,900,901,895,900,2699,900,986,898,900,899,1154,900,900
