timestamp,node_id,power1_w,power2_w,power3_w,current1_a,current2_a,current3_a,current4_a,voltage_v,pf1,pf2
2026-02-20T12:42:46.717,11,58.34,0.00,0.00,0.366,0.002,0.002,0.002,240.15,0.30,0.29
2026-02-20T12:42:49.921,11,58.33,0.00,0.00,0.367,0.002,0.002,0.002,240.46,0.31,0.29
2026-02-20T12:42:53.124,11,74.71,0.00,0.00,0.436,0.003,0.003,0.003,240.15,0.31,0.31
2026-02-20T12:42:56.329,11,74.84,0.00,0.00,0.434,0.002,0.003,0.002,239.97,0.30,0.30
2026-02-20T12:42:59.532,11,59.87,0.00,0.00,0.371,0.002,0.003,0.003,239.99,0.29,0.30
2026-02-20T12:43:02.736,11,56.52,0.00,0.00,0.360,0.003,0.003,0.002,239.99,0.30,0.31
2026-02-20T12:43:05.941,11,56.94,0.00,0.00,0.360,0.002,0.002,0.003,240.20,0.29,0.31
2026-02-20T12:43:09.144,11,57.44,0.00,0.00,0.364,0.002,0.003,0.003,240.03,0.30,0.30
2026-02-20T12:43:12.348,11,56.25,0.00,0.00,0.357,0.003,0.003,0.003,240.13,0.30,0.32
2026-02-20T12:43:15.552,11,58.70,0.00,0.00,0.369,0.003,0.003,0.003,240.04,0.29,0.31
2026-02-20T12:43:18.756,11,58.78,0.00,0.00,0.368,0.003,0.003,0.003,240.57,0.29,0.29
2026-02-20T12:43:21.959,11,56.51,0.00,0.00,0.360,0.003,0.002,0.003,240.04,0.30,0.29
2026-02-20T12:43:25.163,11,59.16,0.00,0.00,0.368,0.003,0.003,0.003,240.29,0.31,0.30
2026-02-20T12:43:28.367,11,61.27,0.00,0.00,0.378,0.002,0.003,0.003,238.54,0.30,0.31
2026-02-20T12:43:31.571,11,56.78,0.00,0.00,0.358,0.003,0.003,0.002,238.62,0.30,0.30
2026-02-20T12:43:34.775,11,57.06,0.00,0.00,0.360,0.002,0.003,0.002,238.88,0.31,0.31
2026-02-20T12:43:37.979,11,56.84,0.00,0.00,0.360,0.003,0.003,0.003,238.97,0.29,0.31
2026-02-20T12:43:41.182,11,56.42,0.00,0.00,0.357,0.002,0.003,0.003,238.57,0.30,0.31
2026-02-20T12:43:44.386,11,60.58,0.00,0.00,0.376,0.003,0.003,0.003,238.22,0.30,0.30
2026-02-20T12:43:47.590,11,58.83,0.00,0.00,0.369,0.003,0.003,0.002,238.30,0.29,0.31
2026-02-20T12:43:50.795,11,57.03,0.00,0.00,0.359,0.002,0.003,0.002,238.51,0.29,0.31
2026-02-20T12:43:53.998,11,58.40,0.00,0.00,0.365,0.002,0.003,0.002,238.44,0.32,0.29
2026-02-20T12:43:57.202,11,57.58,0.00,0.00,0.363,0.002,0.002,0.003,238.11,0.30,0.31
2026-02-20T12:44:00.406,11,56.29,0.00,0.00,0.357,0.003,0.003,0.003,238.62,0.31,0.31
2026-02-20T12:44:03.609,11,57.20,0.00,0.00,0.361,0.003,0.003,0.002,238.37,0.30,0.30
2026-02-20T12:44:06.814,11,56.92,0.00,0.00,0.360,0.002,0.003,0.002,238.39,0.30,0.30
2026-02-20T12:44:10.018,11,55.73,0.00,0.00,0.356,0.002,0.003,0.003,240.12,0.30,0.30
2026-02-20T12:44:13.222,11,57.30,0.00,0.00,0.360,0.002,0.003,0.002,240.03,0.29,0.30
2026-02-20T12:44:16.425,11,56.09,0.00,0.00,0.357,0.003,0.003,0.003,240.05,0.30,0.30
2026-02-20T12:44:19.629,11,62.52,0.00,0.00,0.385,0.003,0.003,0.002,240.02,0.30,0.30
2026-02-20T12:44:22.833,11,78.01,0.00,0.00,0.445,0.002,0.003,0.002,239.95,0.31,0.30
2026-02-20T12:44:26.037,11,159.92,0.00,0.00,0.791,0.002,0.002,0.003,239.56,0.30,0.30
2026-02-20T12:44:29.240,11,99.62,0.00,0.00,0.535,0.003,0.002,0.003,240.08,0.30,0.30
2026-02-20T12:44:32.444,11,137.25,0.00,0.00,0.703,0.003,0.003,0.003,240.02,0.31,0.30
2026-02-20T12:44:35.649,11,118.12,0.00,0.00,0.621,0.003,0.002,0.002,239.91,0.30,0.30
2026-02-20T12:44:38.852,11,152.65,0.00,0.00,0.760,0.002,0.002,0.003,239.78,0.30,0.30
2026-02-20T12:44:42.056,11,97.52,0.00,0.00,0.526,0.002,0.003,0.003,240.13,0.31,0.30
2026-02-20T12:44:45.260,11,159.39,0.00,0.00,0.786,0.002,0.003,0.002,239.99,0.31,0.31
2026-02-20T12:44:48.464,11,99.24,0.00,0.00,0.534,0.003,0.003,0.003,240.06,0.29,0.32
2026-02-20T12:44:51.668,11,161.24,0.00,0.00,0.794,0.003,0.003,0.002,240.22,0.29,0.30
2026-02-20T12:44:54.871,11,104.17,0.00,0.00,0.554,0.003,0.003,0.003,240.06,0.31,0.30
2026-02-20T12:44:58.076,11,164.53,0.00,0.00,0.805,0.002,0.002,0.003,240.10,0.30,0.30
2026-02-20T12:45:01.280,11,100.54,0.00,0.00,0.535,0.002,0.003,0.003,240.09,0.30,0.30
2026-02-20T12:45:04.483,11,164.38,0.00,0.00,0.809,0.002,0.003,0.002,239.69,0.30,0.30
2026-02-20T12:45:07.687,11,100.34,0.00,0.00,0.539,0.002,0.003,0.002,239.64,0.31,0.30
2026-02-20T12:45:10.892,11,162.49,0.00,0.00,0.796,0.002,0.002,0.002,239.98,0.30,0.30
2026-02-20T12:45:14.095,11,100.15,0.00,0.00,0.538,0.002,0.003,0.003,240.08,0.31,0.29
2026-02-20T12:45:17.299,11,161.90,0.00,0.00,0.796,0.002,0.003,0.003,239.56,0.32,0.31
2026-02-20T12:45:20.503,11,100.83,0.00,0.00,0.541,0.003,0.002,0.002,239.77,0.32,0.29
2026-02-20T12:45:23.707,11,161.47,0.00,0.00,0.797,0.003,0.003,0.002,239.61,0.31,0.30
2026-02-20T12:45:26.910,11,100.82,0.00,0.00,0.541,0.002,0.002,0.003,240.18,0.32,0.30
2026-02-20T12:45:30.114,11,161.63,0.00,0.00,0.798,0.002,0.003,0.002,239.82,0.31,0.30
2026-02-20T12:45:33.319,11,101.64,0.00,0.00,0.545,0.003,0.002,0.002,239.49,0.31,0.31
2026-02-20T12:45:36.522,11,160.49,0.00,0.00,0.793,0.002,0.002,0.003,239.56,0.31,0.31
2026-02-20T12:45:39.726,11,96.04,0.00,0.00,0.522,0.002,0.003,0.002,239.78,0.30,0.30
2026-02-20T12:45:42.929,11,163.60,0.00,0.00,0.807,0.002,0.002,0.003,239.28,0.31,0.29
2026-02-20T12:45:46.134,11,100.19,0.00,0.00,0.540,0.003,0.003,0.003,239.70,0.31,0.29
2026-02-20T12:45:49.338,11,165.76,0.00,0.00,0.818,0.003,0.003,0.002,239.44,0.30,0.30
2026-02-20T12:45:52.541,11,76.05,0.00,0.00,0.441,0.003,0.003,0.002,239.96,0.30,0.30
2026-02-20T12:45:55.746,11,63.77,0.00,0.00,0.390,0.003,0.003,0.002,239.86,0.29,0.30
2026-02-20T12:45:58.949,11,56.56,0.00,0.00,0.359,0.002,0.002,0.002,239.95,0.30,0.30
2026-02-20T12:46:02.153,11,57.21,0.00,0.00,0.363,0.002,0.002,0.003,239.85,0.32,0.31
2026-02-20T12:46:05.357,11,57.20,0.00,0.00,0.363,0.003,0.003,0.003,239.72,0.30,0.30
2026-02-20T12:46:08.561,11,60.65,0.00,0.00,0.377,0.002,0.002,0.002,239.70,0.31,0.31
2026-02-20T12:46:11.764,11,57.29,0.00,0.00,0.362,0.002,0.003,0.002,239.79,0.30,0.31
2026-02-20T12:46:14.969,11,74.93,0.00,0.00,0.435,0.002,0.003,0.003,239.63,0.30,0.30
2026-02-20T12:46:18.172,11,266.74,0.00,0.00,1.244,0.003,0.003,0.003,239.52,0.29,0.29
2026-02-20T12:46:21.377,11,258.86,0.00,0.00,1.210,0.003,0.003,0.003,239.64,0.29,0.31
2026-02-20T12:46:24.580,11,258.78,0.00,0.00,1.210,0.003,0.003,0.002,239.31,0.30,0.30
2026-02-20T12:46:27.784,11,255.79,0.00,0.00,1.194,0.002,0.002,0.003,239.46,0.30,0.31
2026-02-20T12:46:30.989,11,256.49,0.00,0.00,1.199,0.002,0.002,0.003,239.85,0.30,0.31
2026-02-20T12:46:34.192,11,257.80,0.00,0.00,1.199,0.003,0.003,0.003,240.04,0.28,0.30
2026-02-20T12:46:37.395,11,260.21,0.00,0.00,1.216,0.002,0.003,0.003,239.48,0.30,0.31
2026-02-20T12:46:40.600,11,257.37,0.00,0.00,1.200,0.002,0.003,0.003,239.44,0.31,0.30
2026-02-20T12:46:43.803,11,255.87,0.00,0.00,1.198,0.002,0.003,0.003,239.35,0.29,0.31
2026-02-20T12:46:47.007,11,256.44,0.00,0.00,1.198,0.002,0.002,0.003,239.48,0.29,0.31
2026-02-20T12:46:50.211,11,259.10,0.00,0.00,1.210,0.002,0.002,0.003,239.60,0.31,0.30
2026-02-20T12:46:53.416,11,258.42,0.00,0.00,1.207,0.002,0.003,0.003,239.59,0.29,0.30
2026-02-20T12:46:56.620,11,258.46,0.00,0.00,1.208,0.003,0.003,0.002,239.58,0.30,0.30
2026-02-20T12:46:59.823,11,259.92,0.00,0.00,1.213,0.002,0.002,0.003,239.62,0.31,0.30
2026-02-20T12:47:03.026,11,260.14,0.00,0.00,1.211,0.002,0.002,0.003,239.56,0.30,0.29
2026-02-20T12:47:06.231,11,256.53,0.00,0.00,1.196,0.002,0.003,0.002,239.86,0.29,0.29
2026-02-20T12:47:09.434,11,259.13,0.00,0.00,1.209,0.003,0.003,0.002,239.77,0.31,0.30
2026-02-20T12:47:12.639,11,257.37,0.00,0.00,1.201,0.002,0.002,0.002,239.79,0.31,0.30
2026-02-20T12:47:15.843,11,256.86,0.00,0.00,1.198,0.002,0.003,0.003,239.64,0.30,0.30
2026-02-20T12:47:19.046,11,257.09,0.00,0.00,1.200,0.002,0.002,0.003,239.61,0.30,0.29
2026-02-20T12:47:22.250,11,259.79,0.00,0.00,1.213,0.002,0.003,0.003,239.52,0.31,0.30
2026-02-20T12:47:25.455,11,258.75,0.00,0.00,1.207,0.003,0.002,0.003,239.66,0.30,0.31
2026-02-20T12:47:28.658,11,260.85,0.00,0.00,1.212,0.002,0.003,0.003,239.62,0.29,0.30
2026-02-20T12:47:31.861,11,258.47,0.00,0.00,1.208,0.002,0.003,0.003,239.05,0.31,0.29
2026-02-20T12:47:35.065,11,257.78,0.00,0.00,1.203,0.002,0.002,0.003,239.76,0.31,0.30
2026-02-20T12:47:38.269,11,257.86,0.00,0.00,1.203,0.003,0.002,0.003,239.42,0.31,0.28
2026-02-20T12:47:41.474,11,258.31,0.00,0.00,1.203,0.003,0.002,0.002,239.59,0.30,0.30
2026-02-20T12:47:44.677,11,87.80,0.00,0.00,0.486,0.002,0.003,0.002,239.97,0.31,0.29
2026-02-20T12:47:47.881,11,74.27,0.00,0.00,0.429,0.002,0.002,0.003,239.81,0.30,0.30
2026-02-20T12:47:51.085,11,59.90,0.00,0.00,0.374,0.002,0.003,0.002,239.88,0.30,0.30
2026-02-20T12:47:54.289,11,60.61,0.00,0.00,0.376,0.002,0.003,0.002,240.08,0.29,0.31
2026-02-20T12:47:57.493,11,58.92,0.00,0.00,0.368,0.002,0.003,0.002,240.06,0.29,0.31
2026-02-20T12:48:00.696,11,62.38,0.00,0.00,0.385,0.002,0.003,0.003,239.84,0.30,0.30
2026-02-20T12:48:03.901,11,59.94,0.00,0.00,0.371,0.003,0.002,0.003,238.41,0.30,0.29
2026-02-20T12:48:07.104,11,61.79,0.00,0.00,0.381,0.003,0.002,0.003,238.67,0.31,0.30
2026-02-20T12:48:10.308,11,78.82,0.00,0.00,0.449,0.003,0.003,0.003,238.13,0.32,0.30
2026-02-20T12:48:13.513,11,218.98,0.00,0.00,1.041,0.003,0.002,0.002,238.22,0.32,0.30
2026-02-20T12:48:16.717,11,225.33,0.00,0.00,1.075,0.002,0.003,0.003,237.79,0.30,0.31
2026-02-20T12:48:19.921,11,221.70,0.00,0.00,1.056,0.002,0.003,0.003,238.21,0.29,0.31
2026-02-20T12:48:23.124,11,223.41,0.00,0.00,1.059,0.003,0.002,0.003,238.40,0.30,0.30
2026-02-20T12:48:26.327,11,220.54,0.00,0.00,1.049,0.002,0.002,0.003,238.55,0.31,0.31
2026-02-20T12:48:29.532,11,221.75,0.00,0.00,1.056,0.002,0.003,0.003,238.77,0.31,0.31
2026-02-20T12:48:32.736,11,223.11,0.00,0.00,1.059,0.002,0.003,0.002,238.33,0.31,0.30
2026-02-20T12:48:35.940,11,223.56,0.00,0.00,1.061,0.002,0.003,0.003,238.49,0.31,0.30
2026-02-20T12:48:39.143,11,222.59,0.00,0.00,1.056,0.002,0.003,0.003,238.51,0.31,0.30
2026-02-20T12:48:42.347,11,223.33,0.00,0.00,1.064,0.002,0.002,0.003,237.98,0.30,0.30
2026-02-20T12:48:45.551,11,222.58,0.00,0.00,1.060,0.003,0.003,0.002,238.26,0.31,0.29
2026-02-20T12:48:48.756,11,225.28,0.00,0.00,1.069,0.002,0.003,0.002,238.29,0.31,0.29
2026-02-20T12:48:51.958,11,224.89,0.00,0.00,1.062,0.002,0.002,0.003,239.51,0.29,0.29
2026-02-20T12:48:55.163,11,225.26,0.00,0.00,1.066,0.002,0.003,0.003,239.41,0.29,0.30
2026-02-20T12:48:58.367,11,223.61,0.00,0.00,1.057,0.003,0.002,0.003,239.54,0.31,0.31
2026-02-20T12:49:01.570,11,228.20,0.00,0.00,1.077,0.003,0.002,0.003,239.76,0.31,0.30
2026-02-20T12:49:04.775,11,225.68,0.00,0.00,1.067,0.002,0.003,0.002,239.90,0.29,0.29
2026-02-20T12:49:07.979,11,224.87,0.00,0.00,1.066,0.003,0.002,0.002,239.87,0.30,0.30
2026-02-20T12:49:11.182,11,228.47,0.00,0.00,1.079,0.003,0.002,0.003,239.86,0.30,0.31
2026-02-20T12:49:14.387,11,223.87,0.00,0.00,1.058,0.002,0.003,0.003,239.92,0.30,0.31
2026-02-20T12:49:17.590,11,226.73,0.00,0.00,1.071,0.002,0.002,0.002,239.66,0.31,0.29
2026-02-20T12:49:20.795,11,226.90,0.00,0.00,1.070,0.002,0.002,0.003,239.65,0.30,0.29
2026-02-20T12:49:23.997,11,225.10,0.00,0.00,1.063,0.002,0.003,0.003,239.60,0.30,0.30
2026-02-20T12:49:27.201,11,223.98,0.00,0.00,1.062,0.003,0.003,0.003,239.60,0.32,0.30
2026-02-20T12:49:30.405,11,226.06,0.00,0.00,1.069,0.002,0.002,0.003,239.81,0.31,0.30
2026-02-20T12:49:33.610,11,227.15,0.00,0.00,1.074,0.002,0.003,0.002,239.54,0.30,0.30
2026-02-20T12:49:36.813,11,91.60,0.00,0.00,0.501,0.002,0.002,0.002,239.96,0.31,0.32
2026-02-20T12:49:40.017,11,73.04,0.00,0.00,0.425,0.002,0.003,0.003,240.27,0.30,0.31
2026-02-20T12:49:43.221,11,61.66,0.00,0.00,0.381,0.002,0.003,0.003,239.95,0.31,0.30
2026-02-20T12:49:46.424,11,60.17,0.00,0.00,0.373,0.002,0.003,0.003,240.04,0.30,0.31
2026-02-20T12:49:49.629,11,58.62,0.00,0.00,0.367,0.002,0.003,0.002,240.14,0.29,0.29
2026-02-20T12:49:52.833,11,58.93,0.00,0.00,0.369,0.002,0.003,0.002,239.94,0.31,0.30
2026-02-20T12:49:56.036,11,60.23,0.00,0.00,0.374,0.003,0.002,0.003,240.11,0.31,0.29
2026-02-20T12:49:59.240,11,60.31,0.00,0.00,0.375,0.002,0.002,0.003,240.09,0.29,0.30
2026-02-20T12:50:02.444,11,82.35,0.00,0.00,0.462,0.002,0.003,0.003,240.16,0.30,0.29
2026-02-20T12:50:05.648,11,67.39,0.00,0.00,0.406,0.002,0.003,0.002,240.01,0.29,0.30
2026-02-20T12:50:08.851,11,127.22,0.00,0.00,0.648,0.002,0.002,0.002,239.79,0.30,0.30
2026-02-20T12:50:12.056,11,127.27,0.00,0.00,0.647,0.002,0.002,0.003,240.00,0.30,0.31
2026-02-20T12:50:15.260,11,129.30,0.00,0.00,0.657,0.002,0.003,0.002,239.75,0.30,0.31
2026-02-20T12:50:18.464,11,129.74,0.00,0.00,0.660,0.003,0.002,0.003,239.87,0.31,0.30
2026-02-20T12:50:21.667,11,127.19,0.00,0.00,0.646,0.002,0.002,0.002,240.23,0.30,0.32
2026-02-20T12:50:24.872,11,127.19,0.00,0.00,0.648,0.002,0.003,0.002,240.05,0.30,0.29
2026-02-20T12:50:28.076,11,127.73,0.00,0.00,0.649,0.002,0.002,0.003,240.20,0.29,0.31
2026-02-20T12:50:31.280,11,126.02,0.00,0.00,0.640,0.002,0.002,0.003,240.20,0.30,0.30
2026-02-20T12:50:34.484,11,125.82,0.00,0.00,0.643,0.002,0.003,0.002,240.14,0.30,0.29
2026-02-20T12:50:37.686,11,127.41,0.00,0.00,0.649,0.002,0.002,0.002,239.85,0.30,0.31
2026-02-20T12:50:40.891,11,129.35,0.00,0.00,0.658,0.002,0.002,0.003,239.74,0.30,0.31
2026-02-20T12:50:44.094,11,126.64,0.00,0.00,0.646,0.002,0.002,0.002,239.67,0.30,0.31
2026-02-20T12:50:47.299,11,127.06,0.00,0.00,0.647,0.003,0.003,0.002,239.73,0.31,0.30
2026-02-20T12:50:50.503,11,126.56,0.00,0.00,0.647,0.002,0.003,0.002,239.46,0.31,0.31
2026-02-20T12:50:53.706,11,128.01,0.00,0.00,0.653,0.002,0.003,0.002,239.23,0.30,0.30
2026-02-20T12:50:56.911,11,126.96,0.00,0.00,0.644,0.002,0.002,0.003,239.79,0.30,0.31
2026-02-20T12:51:00.114,11,127.87,0.00,0.00,0.653,0.003,0.003,0.003,239.76,0.31,0.31
2026-02-20T12:51:03.319,11,126.24,0.00,0.00,0.648,0.002,0.002,0.003,239.68,0.29,0.30
2026-02-20T12:51:06.522,11,126.35,0.00,0.00,0.649,0.002,0.003,0.002,239.69,0.28,0.31
2026-02-20T12:51:09.726,11,126.49,0.00,0.00,0.645,0.002,0.002,0.002,239.04,0.30,0.31
2026-02-20T12:51:12.929,11,126.02,0.00,0.00,0.645,0.002,0.002,0.002,239.35,0.29,0.32
2026-02-20T12:51:16.133,11,128.94,0.00,0.00,0.658,0.002,0.003,0.003,238.94,0.30,0.30
2026-02-20T12:51:19.338,11,126.10,0.00,0.00,0.647,0.002,0.003,0.002,238.76,0.30,0.31
2026-02-20T12:51:22.542,11,125.19,0.00,0.00,0.639,0.002,0.003,0.002,238.79,0.30,0.31
2026-02-20T12:51:25.746,11,126.61,0.00,0.00,0.653,0.002,0.002,0.003,236.17,0.29,0.31
2026-02-20T12:51:28.949,11,127.61,0.00,0.00,0.656,0.002,0.003,0.003,237.43,0.29,0.30
2026-02-20T12:51:32.153,11,69.41,0.00,0.00,0.412,0.003,0.002,0.003,237.07,0.30,0.31
2026-02-20T12:51:35.356,11,58.79,0.00,0.00,0.368,0.002,0.003,0.002,236.96,0.30,0.31
2026-02-20T12:51:38.561,11,57.50,0.00,0.00,0.365,0.002,0.002,0.002,237.85,0.32,0.31
2026-02-20T12:51:41.764,11,58.38,0.00,0.00,0.367,0.002,0.002,0.003,237.94,0.31,0.31
2026-02-20T12:51:44.968,11,58.03,0.00,0.00,0.364,0.002,0.003,0.003,238.19,0.31,0.30
2026-02-20T12:51:48.172,11,57.92,0.00,0.00,0.366,0.003,0.002,0.003,238.03,0.30,0.31
2026-02-20T12:51:51.376,11,59.43,0.00,0.00,0.372,0.002,0.002,0.002,238.17,0.31,0.31
2026-02-20T12:51:54.579,11,59.55,0.00,0.00,0.372,0.002,0.002,0.002,238.34,0.31,0.30
2026-02-20T12:51:57.784,11,93.89,0.00,0.00,0.516,0.002,0.003,0.003,238.11,0.32,0.31
2026-02-20T12:52:00.987,11,92.31,0.00,0.00,0.511,0.002,0.002,0.003,239.43,0.32,0.30
2026-02-20T12:52:04.191,11,95.47,0.00,0.00,0.524,0.002,0.003,0.003,239.40,0.31,0.31
2026-02-20T12:52:07.396,11,93.69,0.00,0.00,0.517,0.002,0.003,0.003,239.37,0.32,0.30
2026-02-20T12:52:10.599,11,92.99,0.00,0.00,0.516,0.003,0.002,0.003,239.12,0.30,0.30
2026-02-20T12:52:13.803,11,90.07,0.00,0.00,0.500,0.002,0.003,0.003,239.17,0.30,0.31
2026-02-20T12:52:17.007,11,94.24,0.00,0.00,0.517,0.002,0.002,0.002,239.59,0.30,0.30
2026-02-20T12:52:20.211,11,91.73,0.00,0.00,0.508,0.002,0.002,0.003,239.92,0.31,0.31
2026-02-20T12:52:23.415,11,91.04,0.00,0.00,0.506,0.002,0.003,0.002,240.07,0.30,0.31
2026-02-20T12:52:26.618,11,93.59,0.00,0.00,0.516,0.002,0.003,0.002,239.75,0.29,0.32
2026-02-20T12:52:29.822,11,92.37,0.00,0.00,0.514,0.002,0.003,0.002,239.19,0.29,0.32
2026-02-20T12:52:33.026,11,93.80,0.00,0.00,0.515,0.002,0.003,0.003,239.48,0.30,0.31
2026-02-20T12:52:36.230,11,93.48,0.00,0.00,0.515,0.002,0.002,0.002,239.44,0.30,0.31
2026-02-20T12:52:39.434,11,92.37,0.00,0.00,0.512,0.002,0.002,0.002,239.65,0.30,0.30
2026-02-20T12:52:42.638,11,90.82,0.00,0.00,0.504,0.002,0.003,0.002,239.37,0.31,0.32
2026-02-20T12:52:45.842,11,91.99,0.00,0.00,0.510,0.002,0.003,0.003,239.57,0.29,0.31
2026-02-20T12:52:49.045,11,92.27,0.00,0.00,0.511,0.002,0.003,0.003,239.63,0.29,0.31
2026-02-20T12:52:52.250,11,92.55,0.00,0.00,0.513,0.002,0.003,0.002,239.33,0.30,0.30
2026-02-20T12:52:55.453,11,92.47,0.00,0.00,0.511,0.003,0.002,0.002,239.62,0.30,0.31
2026-02-20T12:52:58.657,11,91.39,0.00,0.00,0.508,0.002,0.003,0.003,239.45,0.29,0.30
2026-02-20T12:53:01.861,11,92.54,0.00,0.00,0.511,0.002,0.003,0.003,239.60,0.31,0.29
2026-02-20T12:53:05.064,11,92.11,0.00,0.00,0.510,0.002,0.002,0.002,239.84,0.31,0.30
2026-02-20T12:53:08.269,11,91.45,0.00,0.00,0.509,0.002,0.002,0.003,239.72,0.30,0.31
2026-02-20T12:53:11.472,11,90.84,0.00,0.00,0.509,0.002,0.002,0.003,239.77,0.29,0.30
2026-02-20T12:53:14.676,11,92.08,0.00,0.00,0.509,0.002,0.003,0.002,239.72,0.30,0.31
2026-02-20T12:53:17.880,11,91.61,0.00,0.00,0.509,0.002,0.002,0.003,239.60,0.30,0.31
2026-02-20T12:53:21.084,11,56.86,0.00,0.00,0.362,0.002,0.003,0.002,239.69,0.31,0.32
2026-02-20T12:53:24.288,11,57.13,0.00,0.00,0.364,0.002,0.002,0.002,240.05,0.30,0.31
2026-02-20T12:53:27.491,11,57.96,0.00,0.00,0.366,0.002,0.003,0.003,240.12,0.30,0.30
2026-02-20T12:53:30.695,11,57.74,0.00,0.00,0.364,0.002,0.003,0.002,240.35,0.31,0.30
2026-02-20T12:53:33.899,11,56.15,0.00,0.00,0.358,0.002,0.002,0.002,240.10,0.30,0.31
2026-02-20T12:53:37.103,11,60.62,0.00,0.00,0.375,0.003,0.002,0.002,240.02,0.31,0.29
2026-02-20T12:53:40.307,11,56.94,0.00,0.00,0.362,0.002,0.003,0.003,240.23,0.29,0.30
2026-02-20T12:53:43.511,11,57.14,0.00,0.00,0.363,0.002,0.002,0.002,240.42,0.29,0.30
2026-02-20T12:53:46.715,11,67.34,0.00,0.00,0.404,0.002,0.002,0.002,240.11,0.30,0.29
2026-02-20T12:53:49.918,11,59.27,0.00,0.00,0.372,0.002,0.002,0.002,240.03,0.31,0.30
2026-02-20T12:53:53.123,11,102.27,0.00,0.00,0.553,0.002,0.002,0.003,238.84,0.31,0.31
2026-02-20T12:53:56.327,11,184.88,0.00,0.00,0.899,0.003,0.003,0.003,238.35,0.30,0.30
2026-02-20T12:53:59.530,11,124.58,0.00,0.00,0.644,0.003,0.002,0.002,238.51,0.29,0.30
2026-02-20T12:54:02.734,11,186.68,0.00,0.00,0.911,0.002,0.002,0.003,238.71,0.31,0.32
2026-02-20T12:54:05.939,11,131.78,0.00,0.00,0.677,0.002,0.002,0.002,238.36,0.29,0.30
2026-02-20T12:54:09.142,11,145.98,0.00,0.00,0.741,0.003,0.003,0.003,238.35,0.29,0.30
2026-02-20T12:54:12.347,11,182.51,0.00,0.00,0.891,0.002,0.002,0.003,238.63,0.30,0.30
2026-02-20T12:54:15.550,11,122.49,0.00,0.00,0.639,0.003,0.003,0.003,238.21,0.31,0.30
