timestamp,node_id,power1_w,power2_w,power3_w,current1_a,current2_a,current3_a,current4_a,voltage_v,pf1,pf2
2026-02-22T01:12:49.632,11,60.67,0.00,0.00,0.374,0.002,0.002,0.002,242.15,0.23,0.29
2026-02-22T01:12:52.836,11,58.99,0.00,0.00,0.370,0.002,0.002,0.002,242.07,0.23,0.30
2026-02-22T01:12:56.040,11,57.18,0.00,0.00,0.360,0.002,0.002,0.002,242.11,0.23,0.30
2026-02-22T01:12:59.244,11,76.39,0.00,0.00,0.442,0.002,0.002,0.002,242.32,0.22,0.30
2026-02-22T01:13:02.448,11,78.74,0.00,0.00,0.447,0.002,0.002,0.002,241.89,0.24,0.31
2026-02-22T01:13:05.652,11,65.12,0.00,0.00,0.396,0.002,0.002,0.002,242.10,0.23,0.31
2026-02-22T01:13:08.856,11,59.07,0.00,0.00,0.367,0.002,0.002,0.002,242.25,0.23,0.32
2026-02-22T01:13:12.059,11,57.35,0.00,0.00,0.362,0.002,0.003,0.002,242.17,0.23,0.30
2026-02-22T01:13:15.263,11,60.53,0.00,0.00,0.376,0.002,0.002,0.002,242.21,0.23,0.30
2026-02-22T01:13:18.467,11,55.93,0.00,0.00,0.356,0.002,0.002,0.002,242.24,0.24,0.30
2026-02-22T01:13:21.671,11,56.21,0.00,0.00,0.356,0.002,0.002,0.002,242.08,0.23,0.30
2026-02-22T01:13:24.875,11,59.82,0.00,0.00,0.372,0.002,0.002,0.002,241.95,0.23,0.30
2026-02-22T01:13:28.079,11,56.92,0.00,0.00,0.360,0.002,0.002,0.002,241.97,0.24,0.29
2026-02-22T01:13:31.283,11,56.56,0.00,0.00,0.357,0.002,0.003,0.002,242.02,0.23,0.30
2026-02-22T01:13:34.487,11,59.67,0.00,0.00,0.371,0.002,0.002,0.002,242.01,0.23,0.31
2026-02-22T01:13:37.690,11,58.92,0.00,0.00,0.368,0.002,0.002,0.002,242.03,0.24,0.30
2026-02-22T01:13:40.894,11,55.95,0.00,0.00,0.356,0.002,0.002,0.002,242.15,0.24,0.30
