timestamp,node_id,power1_w,power2_w,power3_w,current1_a,current2_a,current3_a,current4_a,voltage_v,pf1,pf2
2026-02-16T03:43:30.784,11,44.99,0.00,0.00,0.310,0.002,0.002,0.002,246.40,0.26,0.31
2026-02-16T03:43:33.988,11,43.28,0.00,0.00,0.306,0.002,0.002,0.002,246.23,0.27,0.31
2026-02-16T03:43:37.192,11,45.76,0.00,0.00,0.313,0.002,0.002,0.002,246.79,0.25,0.32
2026-02-16T03:43:40.396,11,42.49,0.00,0.00,0.302,0.002,0.002,0.002,246.57,0.26,0.31
2026-02-16T03:43:43.599,11,46.03,0.00,0.00,0.313,0.002,0.002,0.002,246.54,0.25,0.32
2026-02-16T03:43:46.803,11,47.37,0.00,0.00,0.323,0.002,0.002,0.002,246.52,0.26,0.33
2026-02-16T03:43:50.008,11,43.33,0.00,0.00,0.305,0.001,0.002,0.002,246.38,0.26,0.31
2026-02-16T03:43:53.212,11,54.68,0.00,0.00,0.350,0.002,0.002,0.002,246.55,0.27,0.32
2026-02-16T03:43:56.415,11,43.60,0.00,0.00,0.306,0.002,0.002,0.002,246.62,0.26,0.32
2026-02-16T03:43:59.619,11,42.60,0.00,0.00,0.302,0.002,0.002,0.002,246.47,0.25,0.33
2026-02-16T03:44:02.823,11,44.01,0.00,0.00,0.308,0.002,0.002,0.002,246.50,0.26,0.32
2026-02-16T03:44:06.026,11,45.12,0.00,0.00,0.313,0.002,0.002,0.002,246.40,0.25,0.33
2026-02-16T03:44:09.230,11,42.78,0.00,0.00,0.303,0.002,0.002,0.002,246.55,0.25,0.32
2026-02-16T03:44:12.435,11,42.77,0.00,0.00,0.303,0.002,0.002,0.002,246.64,0.24,0.33
2026-02-16T03:44:15.638,11,47.24,0.00,0.00,0.320,0.002,0.002,0.002,246.73,0.25,0.33
2026-02-16T03:44:18.842,11,44.11,0.00,0.00,0.309,0.002,0.002,0.002,246.72,0.25,0.32
2026-02-16T03:44:22.046,11,42.39,0.00,0.00,0.303,0.002,0.002,0.002,246.33,0.24,0.32
2026-02-16T03:44:25.250,11,45.65,0.00,0.00,0.313,0.002,0.002,0.002,246.79,0.27,0.33
2026-02-16T03:44:28.454,11,41.88,0.00,0.00,0.301,0.002,0.002,0.002,246.54,0.26,0.32
2026-02-16T03:44:31.657,11,45.15,0.00,0.00,0.311,0.002,0.002,0.002,246.61,0.26,0.31
2026-02-16T03:44:34.862,11,47.33,0.00,0.00,0.321,0.002,0.002,0.002,246.38,0.26,0.32
2026-02-16T03:44:38.065,11,42.78,0.00,0.00,0.303,0.002,0.002,0.002,246.45,0.26,0.31
2026-02-16T03:44:41.269,11,42.52,0.00,0.00,0.303,0.002,0.002,0.002,246.56,0.26,0.30
2026-02-16T03:44:44.473,11,46.99,0.00,0.00,0.320,0.002,0.002,0.002,246.60,0.26,0.31
2026-02-16T03:44:47.677,11,42.50,0.00,0.00,0.302,0.002,0.002,0.002,246.67,0.26,0.32
2026-02-16T03:44:50.881,11,42.32,0.00,0.00,0.301,0.002,0.002,0.002,246.69,0.25,0.31
2026-02-16T03:44:54.084,11,43.76,0.00,0.00,0.308,0.002,0.002,0.002,246.67,0.26,0.31
2026-02-16T03:44:57.288,11,42.56,0.00,0.00,0.302,0.002,0.002,0.002,246.66,0.26,0.30
2026-02-16T03:45:00.493,11,44.32,0.00,0.00,0.308,0.002,0.002,0.002,246.52,0.26,0.33
2026-02-16T03:45:03.696,11,42.98,0.00,0.00,0.305,0.002,0.002,0.002,246.50,0.26,0.32
2026-02-16T03:45:06.900,11,44.38,0.00,0.00,0.310,0.002,0.002,0.002,246.61,0.26,0.31
2026-02-16T03:45:10.104,11,42.81,0.00,0.00,0.301,0.002,0.002,0.002,246.36,0.27,0.31
2026-02-16T03:45:13.308,11,42.30,0.00,0.00,0.301,0.002,0.002,0.002,246.62,0.26,0.31
2026-02-16T03:45:16.511,11,42.39,0.00,0.00,0.301,0.002,0.002,0.002,246.49,0.26,0.31
2026-02-16T03:45:19.715,11,42.98,0.00,0.00,0.305,0.002,0.002,0.002,246.61,0.27,0.31
2026-02-16T03:45:22.919,11,43.94,0.00,0.00,0.307,0.002,0.002,0.002,246.41,0.27,0.32
